Validation epoch 7: total_loss=0.1693 | loss_classifier: 0.0379, loss_box_reg: 0.1092, loss_objectness: 0.0115, loss_rpn_box_reg: 0.0108
Saved checkpoint: runs/fasterrcnn/best_model.pt
Epoch 8 | Step 20/109 | loss_classifier: 0.0392, loss_box_reg: 0.1134, loss_objectness: 0.0165, loss_rpn_box_reg: 0.0115
Epoch 8 | Step 40/109 | loss_classifier: 0.0417, loss_box_reg: 0.1229, loss_objectness: 0.0204, loss_rpn_box_reg: 0.0121
Epoch 8 | Step 60/109 | loss_classifier: 0.0394, loss_box_reg: 0.1189, loss_objectness: 0.0177, loss_rpn_box_reg: 0.0116
Epoch 8 | Step 80/109 | loss_classifier: 0.0413, loss_box_reg: 0.1218, loss_objectness: 0.0215, loss_rpn_box_reg: 0.0115
Epoch 8 | Step 100/109 | loss_classifier: 0.0387, loss_box_reg: 0.1151, loss_objectness: 0.0197, loss_rpn_box_reg: 0.0111
Validation epoch 8: total_loss=0.1767 | loss_classifier: 0.0364, loss_box_reg: 0.1179, loss_objectness: 0.0111, loss_rpn_box_reg: 0.0112
Epoch 9 | Step 20/109 | loss_classifier: 0.0344, loss_box_reg: 0.1098, loss_objectness: 0.0124, loss_rpn_box_reg: 0.0115
Epoch 9 | Step 40/109 | loss_classifier: 0.0331, loss_box_reg: 0.1059, loss_objectness: 0.0103, loss_rpn_box_reg: 0.0104
Epoch 9 | Step 60/109 | loss_classifier: 0.0366, loss_box_reg: 0.1104, loss_objectness: 0.0175, loss_rpn_box_reg: 0.0106
Epoch 9 | Step 80/109 | loss_classifier: 0.0361, loss_box_reg: 0.1124, loss_objectness: 0.0169, loss_rpn_box_reg: 0.0106
Epoch 9 | Step 100/109 | loss_classifier: 0.0367, loss_box_reg: 0.1100, loss_objectness: 0.0166, loss_rpn_box_reg: 0.0104
Validation epoch 9: total_loss=0.1736 | loss_classifier: 0.0422, loss_box_reg: 0.1067, loss_objectness: 0.0135, loss_rpn_box_reg: 0.0112
Epoch 10 | Step 20/109 | loss_classifier: 0.0371, loss_box_reg: 0.0979, loss_objectness: 0.0202, loss_rpn_box_reg: 0.0105
Epoch 10 | Step 40/109 | loss_classifier: 0.0361, loss_box_reg: 0.1116, loss_objectness: 0.0171, loss_rpn_box_reg: 0.0107
Epoch 10 | Step 60/109 | loss_classifier: 0.0356, loss_box_reg: 0.1098, loss_objectness: 0.0158, loss_rpn_box_reg: 0.0105
Epoch 10 | Step 80/109 | loss_classifier: 0.0372, loss_box_reg: 0.1146, loss_objectness: 0.0143, loss_rpn_box_reg: 0.0109
Epoch 10 | Step 100/109 | loss_classifier: 0.0379, loss_box_reg: 0.1121, loss_objectness: 0.0140, loss_rpn_box_reg: 0.0106
Validation epoch 10: total_loss=0.1842 | loss_classifier: 0.0369, loss_box_reg: 0.1215, loss_objectness: 0.0135, loss_rpn_box_reg: 0.0123
Saved checkpoint: runs/fasterrcnn/checkpoint_epoch_10.pt
Epoch 11 | Step 20/109 | loss_classifier: 0.0484, loss_box_reg: 0.1436, loss_objectness: 0.0248, loss_rpn_box_reg: 0.0123
Epoch 11 | Step 40/109 | loss_classifier: 0.0385, loss_box_reg: 0.1198, loss_objectness: 0.0170, loss_rpn_box_reg: 0.0103
Epoch 11 | Step 60/109 | loss_classifier: 0.0371, loss_box_reg: 0.1194, loss_objectness: 0.0153, loss_rpn_box_reg: 0.0103
Epoch 11 | Step 80/109 | loss_classifier: 0.0368, loss_box_reg: 0.1163, loss_objectness: 0.0139, loss_rpn_box_reg: 0.0103
Epoch 11 | Step 100/109 | loss_classifier: 0.0361, loss_box_reg: 0.1135, loss_objectness: 0.0125, loss_rpn_box_reg: 0.0103
Validation epoch 11: total_loss=0.1662 | loss_classifier: 0.0391, loss_box_reg: 0.1063, loss_objectness: 0.0113, loss_rpn_box_reg: 0.0094
Saved checkpoint: runs/fasterrcnn/best_model.pt
Epoch 12 | Step 20/109 | loss_classifier: 0.0338, loss_box_reg: 0.1054, loss_objectness: 0.0090, loss_rpn_box_reg: 0.0105
Epoch 12 | Step 40/109 | loss_classifier: 0.0337, loss_box_reg: 0.1142, loss_objectness: 0.0108, loss_rpn_box_reg: 0.0108
Epoch 12 | Step 60/109 | loss_classifier: 0.0347, loss_box_reg: 0.1106, loss_objectness: 0.0140, loss_rpn_box_reg: 0.0103
Epoch 12 | Step 80/109 | loss_classifier: 0.0348, loss_box_reg: 0.1090, loss_objectness: 0.0139, loss_rpn_box_reg: 0.0103
Epoch 12 | Step 100/109 | loss_classifier: 0.0335, loss_box_reg: 0.1074, loss_objectness: 0.0129, loss_rpn_box_reg: 0.0101
Validation epoch 12: total_loss=0.1792 | loss_classifier: 0.0440, loss_box_reg: 0.1117, loss_objectness: 0.0127, loss_rpn_box_reg: 0.0108
Epoch 13 | Step 20/109 | loss_classifier: 0.0326, loss_box_reg: 0.1081, loss_objectness: 0.0095, loss_rpn_box_reg: 0.0098
Epoch 13 | Step 40/109 | loss_classifier: 0.0325, loss_box_reg: 0.1054, loss_objectness: 0.0101, loss_rpn_box_reg: 0.0098
Epoch 13 | Step 60/109 | loss_classifier: 0.0316, loss_box_reg: 0.1026, loss_objectness: 0.0093, loss_rpn_box_reg: 0.0094
Epoch 13 | Step 80/109 | loss_classifier: 0.0321, loss_box_reg: 0.1029, loss_objectness: 0.0117, loss_rpn_box_reg: 0.0096
Epoch 13 | Step 100/109 | loss_classifier: 0.0326, loss_box_reg: 0.1037, loss_objectness: 0.0115, loss_rpn_box_reg: 0.0095
Validation epoch 13: total_loss=0.1914 | loss_classifier: 0.0379, loss_box_reg: 0.1310, loss_objectness: 0.0113, loss_rpn_box_reg: 0.0112
Epoch 14 | Step 20/109 | loss_classifier: 0.0369, loss_box_reg: 0.1205, loss_objectness: 0.0145, loss_rpn_box_reg: 0.0092
Epoch 14 | Step 40/109 | loss_classifier: 0.0344, loss_box_reg: 0.1102, loss_objectness: 0.0114, loss_rpn_box_reg: 0.0099
Epoch 14 | Step 60/109 | loss_classifier: 0.0323, loss_box_reg: 0.1070, loss_objectness: 0.0104, loss_rpn_box_reg: 0.0114
Epoch 14 | Step 80/109 | loss_classifier: 0.0324, loss_box_reg: 0.1103, loss_objectness: 0.0105, loss_rpn_box_reg: 0.0117
Epoch 14 | Step 100/109 | loss_classifier: 0.0338, loss_box_reg: 0.1108, loss_objectness: 0.0101, loss_rpn_box_reg: 0.0118
Validation epoch 14: total_loss=0.1848 | loss_classifier: 0.0421, loss_box_reg: 0.1176, loss_objectness: 0.0154, loss_rpn_box_reg: 0.0098
Epoch 15 | Step 20/109 | loss_classifier: 0.0369, loss_box_reg: 0.1092, loss_objectness: 0.0122, loss_rpn_box_reg: 0.0111
Epoch 15 | Step 40/109 | loss_classifier: 0.0365, loss_box_reg: 0.1147, loss_objectness: 0.0117, loss_rpn_box_reg: 0.0119
Epoch 15 | Step 60/109 | loss_classifier: 0.0343, loss_box_reg: 0.1129, loss_objectness: 0.0104, loss_rpn_box_reg: 0.0114
Epoch 15 | Step 80/109 | loss_classifier: 0.0338, loss_box_reg: 0.1089, loss_objectness: 0.0098, loss_rpn_box_reg: 0.0110
Epoch 15 | Step 100/109 | loss_classifier: 0.0327, loss_box_reg: 0.1066, loss_objectness: 0.0095, loss_rpn_box_reg: 0.0106
Validation epoch 15: total_loss=0.1603 | loss_classifier: 0.0360, loss_box_reg: 0.1022, loss_objectness: 0.0120, loss_rpn_box_reg: 0.0101
Saved checkpoint: runs/fasterrcnn/best_model.pt
Epoch 16 | Step 20/109 | loss_classifier: 0.0292, loss_box_reg: 0.0920, loss_objectness: 0.0125, loss_rpn_box_reg: 0.0086
Epoch 16 | Step 40/109 | loss_classifier: 0.0297, loss_box_reg: 0.0996, loss_objectness: 0.0112, loss_rpn_box_reg: 0.0090
Epoch 16 | Step 60/109 | loss_classifier: 0.0289, loss_box_reg: 0.1005, loss_objectness: 0.0107, loss_rpn_box_reg: 0.0093
Epoch 16 | Step 80/109 | loss_classifier: 0.0298, loss_box_reg: 0.1004, loss_objectness: 0.0101, loss_rpn_box_reg: 0.0092
Epoch 16 | Step 100/109 | loss_classifier: 0.0299, loss_box_reg: 0.0978, loss_objectness: 0.0097, loss_rpn_box_reg: 0.0088
Validation epoch 16: total_loss=0.1604 | loss_classifier: 0.0374, loss_box_reg: 0.1015, loss_objectness: 0.0126, loss_rpn_box_reg: 0.0089
Epoch 17 | Step 20/109 | loss_classifier: 0.0356, loss_box_reg: 0.1046, loss_objectness: 0.0095, loss_rpn_box_reg: 0.0096
Epoch 17 | Step 40/109 | loss_classifier: 0.0323, loss_box_reg: 0.1005, loss_objectness: 0.0081, loss_rpn_box_reg: 0.0092
Epoch 17 | Step 60/109 | loss_classifier: 0.0292, loss_box_reg: 0.0940, loss_objectness: 0.0081, loss_rpn_box_reg: 0.0084
Epoch 17 | Step 80/109 | loss_classifier: 0.0300, loss_box_reg: 0.0971, loss_objectness: 0.0082, loss_rpn_box_reg: 0.0088
Epoch 17 | Step 100/109 | loss_classifier: 0.0312, loss_box_reg: 0.0975, loss_objectness: 0.0102, loss_rpn_box_reg: 0.0088
Validation epoch 17: total_loss=0.1594 | loss_classifier: 0.0360, loss_box_reg: 0.1018, loss_objectness: 0.0123, loss_rpn_box_reg: 0.0093
Saved checkpoint: runs/fasterrcnn/best_model.pt
Epoch 18 | Step 20/109 | loss_classifier: 0.0333, loss_box_reg: 0.1062, loss_objectness: 0.0092, loss_rpn_box_reg: 0.0092
Epoch 18 | Step 40/109 | loss_classifier: 0.0306, loss_box_reg: 0.0945, loss_objectness: 0.0087, loss_rpn_box_reg: 0.0082
Epoch 18 | Step 60/109 | loss_classifier: 0.0307, loss_box_reg: 0.0946, loss_objectness: 0.0087, loss_rpn_box_reg: 0.0085
Epoch 18 | Step 80/109 | loss_classifier: 0.0311, loss_box_reg: 0.0978, loss_objectness: 0.0088, loss_rpn_box_reg: 0.0088
Epoch 18 | Step 100/109 | loss_classifier: 0.0306, loss_box_reg: 0.0967, loss_objectness: 0.0089, loss_rpn_box_reg: 0.0088
Validation epoch 18: total_loss=0.1590 | loss_classifier: 0.0377, loss_box_reg: 0.1007, loss_objectness: 0.0114, loss_rpn_box_reg: 0.0093
Saved checkpoint: runs/fasterrcnn/best_model.pt
Epoch 19 | Step 20/109 | loss_classifier: 0.0315, loss_box_reg: 0.1074, loss_objectness: 0.0075, loss_rpn_box_reg: 0.0094
Epoch 19 | Step 40/109 | loss_classifier: 0.0320, loss_box_reg: 0.1071, loss_objectness: 0.0078, loss_rpn_box_reg: 0.0094
Epoch 19 | Step 60/109 | loss_classifier: 0.0319, loss_box_reg: 0.1036, loss_objectness: 0.0085, loss_rpn_box_reg: 0.0095
Epoch 19 | Step 80/109 | loss_classifier: 0.0304, loss_box_reg: 0.1001, loss_objectness: 0.0082, loss_rpn_box_reg: 0.0091
Epoch 19 | Step 100/109 | loss_classifier: 0.0299, loss_box_reg: 0.0997, loss_objectness: 0.0083, loss_rpn_box_reg: 0.0090
Validation epoch 19: total_loss=0.1638 | loss_classifier: 0.0376, loss_box_reg: 0.1024, loss_objectness: 0.0143, loss_rpn_box_reg: 0.0095
Epoch 20 | Step 20/109 | loss_classifier: 0.0236, loss_box_reg: 0.0740, loss_objectness: 0.0047, loss_rpn_box_reg: 0.0064
Epoch 20 | Step 40/109 | loss_classifier: 0.0283, loss_box_reg: 0.0823, loss_objectness: 0.0108, loss_rpn_box_reg: 0.0074
Epoch 20 | Step 60/109 | loss_classifier: 0.0277, loss_box_reg: 0.0879, loss_objectness: 0.0096, loss_rpn_box_reg: 0.0080
Epoch 20 | Step 80/109 | loss_classifier: 0.0287, loss_box_reg: 0.0920, loss_objectness: 0.0096, loss_rpn_box_reg: 0.0086
Epoch 20 | Step 100/109 | loss_classifier: 0.0290, loss_box_reg: 0.0950, loss_objectness: 0.0095, loss_rpn_box_reg: 0.0087
Validation epoch 20: total_loss=0.1652 | loss_classifier: 0.0392, loss_box_reg: 0.1031, loss_objectness: 0.0131, loss_rpn_box_reg: 0.0098
Saved checkpoint: runs/fasterrcnn/checkpoint_epoch_20.pt
Epoch 21 | Step 20/109 | loss_classifier: 0.0284, loss_box_reg: 0.0947, loss_objectness: 0.0070, loss_rpn_box_reg: 0.0083
Epoch 21 | Step 40/109 | loss_classifier: 0.0278, loss_box_reg: 0.0938, loss_objectness: 0.0066, loss_rpn_box_reg: 0.0084
Epoch 21 | Step 60/109 | loss_classifier: 0.0309, loss_box_reg: 0.0982, loss_objectness: 0.0089, loss_rpn_box_reg: 0.0086
Epoch 21 | Step 80/109 | loss_classifier: 0.0302, loss_box_reg: 0.0961, loss_objectness: 0.0086, loss_rpn_box_reg: 0.0085
Epoch 21 | Step 100/109 | loss_classifier: 0.0299, loss_box_reg: 0.0968, loss_objectness: 0.0085, loss_rpn_box_reg: 0.0086
Validation epoch 21: total_loss=0.1619 | loss_classifier: 0.0377, loss_box_reg: 0.1005, loss_objectness: 0.0145, loss_rpn_box_reg: 0.0091
Epoch 22 | Step 20/109 | loss_classifier: 0.0290, loss_box_reg: 0.0974, loss_objectness: 0.0084, loss_rpn_box_reg: 0.0088
Epoch 22 | Step 40/109 | loss_classifier: 0.0297, loss_box_reg: 0.0984, loss_objectness: 0.0081, loss_rpn_box_reg: 0.0089
Epoch 22 | Step 60/109 | loss_classifier: 0.0305, loss_box_reg: 0.0975, loss_objectness: 0.0103, loss_rpn_box_reg: 0.0092
Epoch 22 | Step 80/109 | loss_classifier: 0.0293, loss_box_reg: 0.0951, loss_objectness: 0.0100, loss_rpn_box_reg: 0.0088
Epoch 22 | Step 100/109 | loss_classifier: 0.0298, loss_box_reg: 0.0958, loss_objectness: 0.0096, loss_rpn_box_reg: 0.0088
Validation epoch 22: total_loss=0.1609 | loss_classifier: 0.0381, loss_box_reg: 0.1010, loss_objectness: 0.0131, loss_rpn_box_reg: 0.0087
Epoch 23 | Step 20/109 | loss_classifier: 0.0252, loss_box_reg: 0.0960, loss_objectness: 0.0083, loss_rpn_box_reg: 0.0081
Epoch 23 | Step 40/109 | loss_classifier: 0.0298, loss_box_reg: 0.0965, loss_objectness: 0.0095, loss_rpn_box_reg: 0.0093
Epoch 23 | Step 60/109 | loss_classifier: 0.0303, loss_box_reg: 0.0944, loss_objectness: 0.0090, loss_rpn_box_reg: 0.0092
Epoch 23 | Step 80/109 | loss_classifier: 0.0311, loss_box_reg: 0.0986, loss_objectness: 0.0083, loss_rpn_box_reg: 0.0091
Epoch 23 | Step 100/109 | loss_classifier: 0.0302, loss_box_reg: 0.0971, loss_objectness: 0.0077, loss_rpn_box_reg: 0.0088
Validation epoch 23: total_loss=0.1611 | loss_classifier: 0.0391, loss_box_reg: 0.0992, loss_objectness: 0.0137, loss_rpn_box_reg: 0.0091
Epoch 24 | Step 20/109 | loss_classifier: 0.0292, loss_box_reg: 0.0951, loss_objectness: 0.0074, loss_rpn_box_reg: 0.0088
Epoch 24 | Step 40/109 | loss_classifier: 0.0289, loss_box_reg: 0.0933, loss_objectness: 0.0082, loss_rpn_box_reg: 0.0089
Epoch 24 | Step 60/109 | loss_classifier: 0.0280, loss_box_reg: 0.0935, loss_objectness: 0.0077, loss_rpn_box_reg: 0.0086
Epoch 24 | Step 80/109 | loss_classifier: 0.0281, loss_box_reg: 0.0947, loss_objectness: 0.0078, loss_rpn_box_reg: 0.0087
Epoch 24 | Step 100/109 | loss_classifier: 0.0291, loss_box_reg: 0.0965, loss_objectness: 0.0076, loss_rpn_box_reg: 0.0088
Validation epoch 24: total_loss=0.1612 | loss_classifier: 0.0392, loss_box_reg: 0.0996, loss_objectness: 0.0132, loss_rpn_box_reg: 0.0092
Epoch 25 | Step 20/109 | loss_classifier: 0.0265, loss_box_reg: 0.0898, loss_objectness: 0.0067, loss_rpn_box_reg: 0.0085
Epoch 25 | Step 40/109 | loss_classifier: 0.0290, loss_box_reg: 0.0925, loss_objectness: 0.0064, loss_rpn_box_reg: 0.0088
Epoch 25 | Step 60/109 | loss_classifier: 0.0300, loss_box_reg: 0.0977, loss_objectness: 0.0066, loss_rpn_box_reg: 0.0089
Epoch 25 | Step 80/109 | loss_classifier: 0.0292, loss_box_reg: 0.0972, loss_objectness: 0.0074, loss_rpn_box_reg: 0.0087
Epoch 25 | Step 100/109 | loss_classifier: 0.0289, loss_box_reg: 0.0950, loss_objectness: 0.0077, loss_rpn_box_reg: 0.0086
Validation epoch 25: total_loss=0.1648 | loss_classifier: 0.0388, loss_box_reg: 0.1018, loss_objectness: 0.0152, loss_rpn_box_reg: 0.0090
Epoch 26 | Step 20/109 | loss_classifier: 0.0278, loss_box_reg: 0.0976, loss_objectness: 0.0072, loss_rpn_box_reg: 0.0080
Epoch 26 | Step 40/109 | loss_classifier: 0.0264, loss_box_reg: 0.0910, loss_objectness: 0.0069, loss_rpn_box_reg: 0.0079
Epoch 26 | Step 60/109 | loss_classifier: 0.0278, loss_box_reg: 0.0964, loss_objectness: 0.0075, loss_rpn_box_reg: 0.0083
Epoch 26 | Step 80/109 | loss_classifier: 0.0289, loss_box_reg: 0.0979, loss_objectness: 0.0083, loss_rpn_box_reg: 0.0087
Epoch 26 | Step 100/109 | loss_classifier: 0.0294, loss_box_reg: 0.0991, loss_objectness: 0.0088, loss_rpn_box_reg: 0.0088
Validation epoch 26: total_loss=0.1623 | loss_classifier: 0.0380, loss_box_reg: 0.1016, loss_objectness: 0.0134, loss_rpn_box_reg: 0.0093
Epoch 27 | Step 20/109 | loss_classifier: 0.0285, loss_box_reg: 0.1024, loss_objectness: 0.0085, loss_rpn_box_reg: 0.0089
Epoch 27 | Step 40/109 | loss_classifier: 0.0286, loss_box_reg: 0.1036, loss_objectness: 0.0087, loss_rpn_box_reg: 0.0083
Epoch 27 | Step 60/109 | loss_classifier: 0.0272, loss_box_reg: 0.0981, loss_objectness: 0.0090, loss_rpn_box_reg: 0.0082
Epoch 27 | Step 80/109 | loss_classifier: 0.0269, loss_box_reg: 0.0937, loss_objectness: 0.0083, loss_rpn_box_reg: 0.0082
Epoch 27 | Step 100/109 | loss_classifier: 0.0286, loss_box_reg: 0.0961, loss_objectness: 0.0089, loss_rpn_box_reg: 0.0085
Validation epoch 27: total_loss=0.1579 | loss_classifier: 0.0375, loss_box_reg: 0.0984, loss_objectness: 0.0128, loss_rpn_box_reg: 0.0091
Saved checkpoint: runs/fasterrcnn/best_model.pt
Epoch 28 | Step 20/109 | loss_classifier: 0.0291, loss_box_reg: 0.0992, loss_objectness: 0.0085, loss_rpn_box_reg: 0.0100
Epoch 28 | Step 40/109 | loss_classifier: 0.0286, loss_box_reg: 0.0949, loss_objectness: 0.0076, loss_rpn_box_reg: 0.0089
Epoch 28 | Step 60/109 | loss_classifier: 0.0275, loss_box_reg: 0.0922, loss_objectness: 0.0080, loss_rpn_box_reg: 0.0085
Epoch 28 | Step 80/109 | loss_classifier: 0.0276, loss_box_reg: 0.0922, loss_objectness: 0.0078, loss_rpn_box_reg: 0.0084
Epoch 28 | Step 100/109 | loss_classifier: 0.0275, loss_box_reg: 0.0921, loss_objectness: 0.0077, loss_rpn_box_reg: 0.0083
Validation epoch 28: total_loss=0.1599 | loss_classifier: 0.0391, loss_box_reg: 0.0966, loss_objectness: 0.0158, loss_rpn_box_reg: 0.0085
Epoch 29 | Step 20/109 | loss_classifier: 0.0297, loss_box_reg: 0.0982, loss_objectness: 0.0083, loss_rpn_box_reg: 0.0087
Epoch 29 | Step 40/109 | loss_classifier: 0.0275, loss_box_reg: 0.0900, loss_objectness: 0.0075, loss_rpn_box_reg: 0.0084
Epoch 29 | Step 60/109 | loss_classifier: 0.0288, loss_box_reg: 0.0899, loss_objectness: 0.0084, loss_rpn_box_reg: 0.0084
Epoch 29 | Step 80/109 | loss_classifier: 0.0287, loss_box_reg: 0.0941, loss_objectness: 0.0083, loss_rpn_box_reg: 0.0087
Epoch 29 | Step 100/109 | loss_classifier: 0.0290, loss_box_reg: 0.0954, loss_objectness: 0.0085, loss_rpn_box_reg: 0.0086
Validation epoch 29: total_loss=0.1600 | loss_classifier: 0.0387, loss_box_reg: 0.0997, loss_objectness: 0.0127, loss_rpn_box_reg: 0.0089
Epoch 30 | Step 20/109 | loss_classifier: 0.0312, loss_box_reg: 0.0983, loss_objectness: 0.0084, loss_rpn_box_reg: 0.0086
Epoch 30 | Step 40/109 | loss_classifier: 0.0284, loss_box_reg: 0.0912, loss_objectness: 0.0069, loss_rpn_box_reg: 0.0082
Epoch 30 | Step 60/109 | loss_classifier: 0.0287, loss_box_reg: 0.0913, loss_objectness: 0.0073, loss_rpn_box_reg: 0.0084
Epoch 30 | Step 80/109 | loss_classifier: 0.0283, loss_box_reg: 0.0911, loss_objectness: 0.0074, loss_rpn_box_reg: 0.0085
Epoch 30 | Step 100/109 | loss_classifier: 0.0280, loss_box_reg: 0.0934, loss_objectness: 0.0075, loss_rpn_box_reg: 0.0086
