epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,1157.36,1.59598,0.73976,0.8279,0.9431,0.91889,0.95486,0.45206,1.98045,0.83992,0.8591,0.0018911,0.0018911,0.0018911
57,1178.02,1.57631,0.77237,0.82344,0.91991,0.87545,0.93099,0.51902,1.54793,0.79455,0.82374,0.00188912,0.00188912,0.00188912
58,1198.54,1.60422,0.75386,0.83452,0.93699,0.92076,0.9606,0.54039,1.53514,0.74139,0.82558,0.00188714,0.00188714,0.00188714
59,1219.15,1.65481,0.80694,0.82656,0.88556,0.81892,0.8786,0.28889,2.2871,0.93699,0.87615,0.00188516,0.00188516,0.00188516
60,1239.74,1.70123,0.786,0.83208,0.9292,0.92513,0.94889,0.5293,1.58744,0.73834,0.83054,0.00188318,0.00188318,0.00188318
61,1260.31,1.64203,0.77413,0.83211,0.80967,0.79016,0.82086,0.19303,2.58805,1.12017,0.89625,0.0018812,0.0018812,0.0018812
62,1280.95,1.64177,0.77185,0.83002,0.92114,0.89345,0.93886,0.42048,1.86439,0.80153,0.84031,0.00187922,0.00187922,0.00187922
63,1301.57,1.67086,0.75339,0.83138,0.91218,0.91237,0.93998,0.43912,1.81182,0.80023,0.84249,0.00187724,0.00187724,0.00187724
64,1322.21,1.56633,0.7275,0.83109,0.87162,0.84074,0.88785,0.22238,2.50992,0.99686,0.89229,0.00187526,0.00187526,0.00187526
65,1342.92,1.62119,0.74383,0.8233,0.92666,0.90857,0.93992,0.48388,1.62556,0.74464,0.82756,0.00187328,0.00187328,0.00187328
66,1363.51,1.62021,0.74731,0.83099,0.92661,0.91937,0.93962,0.50579,1.57899,0.73105,0.82637,0.0018713,0.0018713,0.0018713
67,1384.1,1.56137,0.71154,0.82705,0.92065,0.88697,0.93292,0.44756,1.73367,0.81446,0.83373,0.00186932,0.00186932,0.00186932
68,1404.7,1.59852,0.73755,0.83256,0.76697,0.71922,0.70323,0.11645,3.04244,1.08639,0.94804,0.00186734,0.00186734,0.00186734
69,1425.39,1.57431,0.74925,0.82662,0.9208,0.91577,0.95529,0.51025,1.79444,0.78055,0.84558,0.00186536,0.00186536,0.00186536
70,1446.05,1.60105,0.72894,0.82193,0.91433,0.87592,0.92809,0.32791,2.09282,0.88237,0.85566,0.00186338,0.00186338,0.00186338
71,1466.66,1.5668,0.70625,0.82545,0.92462,0.93603,0.95573,0.55405,1.4452,0.68806,0.81883,0.0018614,0.0018614,0.0018614
72,1487.42,1.57016,0.72838,0.82346,0.9107,0.92081,0.93513,0.45789,1.69917,0.74161,0.83062,0.00185942,0.00185942,0.00185942
73,1508.01,1.60022,0.74543,0.82962,0.81516,0.76746,0.80278,0.27535,2.225,0.88147,0.87476,0.00185744,0.00185744,0.00185744
74,1528.6,1.51833,0.71961,0.82414,0.873,0.84305,0.87317,0.30584,2.2916,0.8631,0.87772,0.00185546,0.00185546,0.00185546
75,1549.18,1.51058,0.70743,0.822,0.9447,0.91013,0.95363,0.55429,1.46497,0.6915,0.81975,0.00185348,0.00185348,0.00185348
76,1569.9,1.5301,0.69987,0.82048,0.93479,0.89783,0.94876,0.52201,1.68254,0.75663,0.83434,0.0018515,0.0018515,0.0018515
77,1590.61,1.66955,0.73711,0.82753,0.83545,0.54465,0.74233,0.26022,2.2428,1.93296,0.87017,0.00184952,0.00184952,0.00184952
78,1611.29,1.65699,0.74292,0.83221,0.94149,0.93836,0.96328,0.55534,1.46916,0.69262,0.81875,0.00184754,0.00184754,0.00184754
79,1631.97,1.55089,0.73612,0.82253,0.91949,0.91266,0.94839,0.50411,1.57973,0.72481,0.82409,0.00184556,0.00184556,0.00184556
80,1652.57,1.56277,0.71581,0.83014,0.89288,0.86753,0.90751,0.30128,2.34376,0.96539,0.87891,0.00184358,0.00184358,0.00184358
81,1673.22,1.56896,0.70928,0.82583,0.30664,0.32757,0.21504,0.0261,3.87348,1.63891,1.04813,0.0018416,0.0018416,0.0018416
82,1693.87,1.56519,0.71573,0.82252,0.91277,0.86969,0.93189,0.35446,2.01493,0.8785,0.85014,0.00183962,0.00183962,0.00183962
83,1714.49,1.51038,0.7345,0.83138,0.93648,0.91286,0.94961,0.52911,1.49986,0.70351,0.81793,0.00183764,0.00183764,0.00183764
84,1735.09,1.57758,0.7248,0.82276,0.92945,0.92006,0.94646,0.50729,1.5782,0.74907,0.82592,0.00183566,0.00183566,0.00183566
85,1755.79,1.57891,0.73855,0.822,0.47644,0.43629,0.34762,0.05765,3.44169,1.24336,0.98793,0.00183368,0.00183368,0.00183368
86,1776.43,1.51992,0.72225,0.82284,0.9044,0.90713,0.93732,0.50181,1.63006,0.75978,0.83028,0.0018317,0.0018317,0.0018317
87,1797.04,1.55324,0.71616,0.82668,0.92876,0.92225,0.95206,0.44611,1.72548,0.74475,0.83343,0.00182972,0.00182972,0.00182972
88,1817.7,1.59111,0.73526,0.82701,0.93294,0.91721,0.95559,0.5102,1.77165,0.75445,0.84131,0.00182774,0.00182774,0.00182774
89,1838.43,1.56149,0.71882,0.8227,0.88385,0.81138,0.88216,0.21896,2.52362,1.12222,0.88435,0.00182576,0.00182576,0.00182576
90,1859.06,1.54253,0.7147,0.8224,0.86774,0.81785,0.85591,0.18201,2.75132,1.14427,0.91303,0.00182378,0.00182378,0.00182378
91,1879.67,1.62113,0.76919,0.83147,0.93565,0.93162,0.95142,0.5179,1.7091,0.7849,0.84007,0.0018218,0.0018218,0.0018218
92,1900.28,1.56835,0.72405,0.8263,0.91172,0.92193,0.95811,0.55857,1.57745,0.74054,0.82371,0.00181982,0.00181982,0.00181982
93,1920.98,1.54362,0.7176,0.82852,0.93136,0.93786,0.95827,0.58271,1.43721,0.6785,0.81771,0.00181784,0.00181784,0.00181784
94,1941.72,1.56336,0.72126,0.82758,0.81647,0.80388,0.85057,0.22915,2.45394,1.04258,0.88516,0.00181586,0.00181586,0.00181586
95,1962.25,1.56848,0.72769,0.82589,0.66907,0.59971,0.60972,0.09685,3.19342,1.19038,0.95683,0.00181388,0.00181388,0.00181388
96,1982.83,1.562,0.75729,0.82681,0.92212,0.91211,0.94723,0.47651,1.60658,0.71907,0.82407,0.0018119,0.0018119,0.0018119
97,2003.46,1.5196,0.7178,0.82318,0.92288,0.91793,0.94484,0.45615,1.76815,0.75076,0.83551,0.00180992,0.00180992,0.00180992
98,2024.13,1.48895,0.6834,0.82297,0.94987,0.92369,0.96806,0.56868,1.56516,0.70762,0.8261,0.00180794,0.00180794,0.00180794
99,2044.76,1.47143,0.69506,0.82011,0.91432,0.86681,0.92383,0.3992,2.0713,0.89956,0.85668,0.00180596,0.00180596,0.00180596
100,2065.45,1.54334,0.7037,0.81862,0.90815,0.89687,0.93406,0.37771,2.12056,0.85399,0.86052,0.00180398,0.00180398,0.00180398
101,2086.11,1.53441,0.68199,0.82197,0.84443,0.83153,0.84706,0.16793,2.8567,1.02689,0.92219,0.001802,0.001802,0.001802
102,2106.8,1.47939,0.68005,0.82319,0.93547,0.9288,0.95875,0.5807,1.38723,0.66347,0.81405,0.00180002,0.00180002,0.00180002
103,2127.36,1.50479,0.69551,0.8158,0.92857,0.91937,0.95392,0.53846,1.47945,0.70284,0.82003,0.00179804,0.00179804,0.00179804
104,2147.99,1.53176,0.71268,0.81927,0.93256,0.90497,0.94896,0.51133,1.79099,0.79788,0.84302,0.00179606,0.00179606,0.00179606
105,2168.64,1.52996,0.70491,0.82421,0.93084,0.93019,0.95479,0.56051,1.44619,0.68382,0.81837,0.00179408,0.00179408,0.00179408
106,2189.25,1.58989,0.70919,0.8241,0.81148,0.76314,0.81286,0.19096,2.62686,1.19467,0.8965,0.0017921,0.0017921,0.0017921
107,2209.91,1.6909,0.74391,0.82393,0.80355,0.75977,0.78296,0.14951,2.80618,1.12407,0.92048,0.00179012,0.00179012,0.00179012
108,2230.59,1.57874,0.71128,0.82752,0.93077,0.92801,0.95526,0.5017,1.60455,0.71565,0.82628,0.00178814,0.00178814,0.00178814
109,2251.28,1.48752,0.67225,0.82757,0.91234,0.88421,0.93414,0.41603,1.88397,0.83759,0.84129,0.00178616,0.00178616,0.00178616
110,2272.05,1.51572,0.67377,0.82175,0.91402,0.93089,0.95358,0.49453,1.65027,0.71107,0.82845,0.00178418,0.00178418,0.00178418
111,2292.63,1.61416,0.72732,0.82811,0.91071,0.87386,0.91635,0.34536,2.20071,0.9289,0.8698,0.0017822,0.0017822,0.0017822
112,2313.31,1.53789,0.70245,0.82786,0.91139,0.91073,0.94234,0.43613,1.79767,0.79283,0.83968,0.00178022,0.00178022,0.00178022
113,2333.91,1.63681,0.72899,0.8247,0.93775,0.92183,0.95741,0.5429,1.47829,0.69661,0.81947,0.00177824,0.00177824,0.00177824
114,2354.5,1.53428,0.70902,0.82478,0.93139,0.93808,0.9609,0.55858,1.45378,0.67631,0.81718,0.00177626,0.00177626,0.00177626
115,2375.16,1.5172,0.68789,0.81763,0.92217,0.91793,0.93979,0.369,2.08764,0.79971,0.85948,0.00177428,0.00177428,0.00177428
116,2395.77,1.57837,0.7342,0.82369,0.86732,0.85651,0.88984,0.19792,2.6451,0.96626,0.89367,0.0017723,0.0017723,0.0017723
117,2416.35,1.44923,0.67254,0.81969,0.93725,0.92801,0.95767,0.52079,1.5684,0.71551,0.82206,0.00177032,0.00177032,0.00177032
118,2436.95,1.50971,0.71497,0.82788,0.92726,0.91937,0.95069,0.43931,1.84256,0.76562,0.84075,0.00176834,0.00176834,0.00176834
119,2457.51,1.48531,0.67915,0.82192,0.93364,0.92441,0.95816,0.5476,1.49408,0.68849,0.81974,0.00176636,0.00176636,0.00176636
120,2478.23,1.49499,0.69098,0.82574,0.86298,0.87113,0.91017,0.32539,2.16228,0.92128,0.85782,0.00176438,0.00176438,0.00176438
121,2498.84,1.51782,0.68433,0.81998,0.94852,0.902,0.95455,0.53277,1.66489,0.78321,0.83436,0.0017624,0.0017624,0.0017624
122,2519.4,1.51015,0.70957,0.81815,0.93262,0.93665,0.96155,0.53668,1.45618,0.66707,0.81525,0.00176042,0.00176042,0.00176042
123,2540.19,1.49317,0.68546,0.81766,0.91813,0.90497,0.93499,0.40044,2.00584,0.81401,0.84865,0.00175844,0.00175844,0.00175844
124,2560.79,1.51924,0.68009,0.81539,0.89198,0.86204,0.90872,0.26337,2.39275,0.99467,0.87633,0.00175646,0.00175646,0.00175646
125,2581.44,1.52491,0.70826,0.82208,0.93511,0.93369,0.96482,0.57697,1.37452,0.66898,0.81141,0.00175448,0.00175448,0.00175448
126,2602.08,1.51401,0.70641,0.81675,0.92964,0.92274,0.95752,0.52512,1.51411,0.70238,0.81875,0.0017525,0.0017525,0.0017525
127,2622.73,1.46345,0.66823,0.81787,0.93728,0.92533,0.95866,0.55411,1.44441,0.66798,0.81474,0.00175052,0.00175052,0.00175052
128,2643.32,1.45971,0.67053,0.82015,0.89499,0.84161,0.89549,0.19451,2.66079,1.00545,0.90306,0.00174854,0.00174854,0.00174854
129,2663.92,1.47215,0.69958,0.81934,0.93349,0.9424,0.96667,0.57343,1.39017,0.65734,0.81307,0.00174656,0.00174656,0.00174656
130,2684.58,1.45687,0.67325,0.81493,0.93458,0.93449,0.96947,0.60851,1.39426,0.66215,0.81409,0.00174458,0.00174458,0.00174458
131,2705.29,1.47698,0.68154,0.82357,0.9411,0.94024,0.96931,0.58233,1.53433,0.70893,0.81918,0.0017426,0.0017426,0.0017426
132,2725.94,1.49818,0.69057,0.81544,0.91168,0.89179,0.92634,0.29677,2.35124,0.8829,0.87973,0.00174062,0.00174062,0.00174062
133,2746.6,1.45038,0.68573,0.81496,0.92593,0.93592,0.96348,0.59784,1.36243,0.65975,0.81129,0.00173864,0.00173864,0.00173864
134,2767.25,1.47561,0.67948,0.82307,0.90552,0.84233,0.91036,0.26832,2.51694,0.99626,0.89397,0.00173666,0.00173666,0.00173666
135,2787.79,1.42961,0.6743,0.81719,0.92139,0.92009,0.95089,0.53834,1.47289,0.6844,0.81612,0.00173468,0.00173468,0.00173468
136,2808.47,1.43983,0.66635,0.81683,0.93654,0.92873,0.95956,0.55502,1.41963,0.64957,0.81451,0.0017327,0.0017327,0.0017327
137,2829.26,1.46072,0.68554,0.81438,0.93712,0.93593,0.96283,0.57015,1.38416,0.66744,0.81278,0.00173072,0.00173072,0.00173072
138,2849.83,1.48571,0.66175,0.82303,0.90514,0.90209,0.93448,0.34267,2.21473,0.8486,0.8646,0.00172874,0.00172874,0.00172874
139,2870.44,1.45819,0.6833,0.81653,0.94045,0.92729,0.96641,0.57935,1.3787,0.65059,0.81114,0.00172676,0.00172676,0.00172676
140,2891.09,1.42671,0.65208,0.81616,0.91626,0.88228,0.92638,0.31063,2.16783,0.83539,0.85875,0.00172478,0.00172478,0.00172478
141,2911.81,1.48031,0.65905,0.81482,0.94903,0.92441,0.97024,0.61467,1.32928,0.63867,0.80904,0.0017228,0.0017228,0.0017228
142,2932.55,1.43586,0.64206,0.81145,0.93446,0.92379,0.96154,0.55643,1.43462,0.66124,0.81446,0.00172082,0.00172082,0.00172082
143,2953.2,1.42703,0.67384,0.81479,0.89714,0.91675,0.93978,0.35087,2.1783,0.82634,0.86138,0.00171884,0.00171884,0.00171884
144,2973.74,1.43088,0.66691,0.81975,0.94262,0.94611,0.97039,0.62142,1.30419,0.62663,0.80837,0.00171686,0.00171686,0.00171686
145,2994.46,1.40579,0.65154,0.81254,0.92717,0.91001,0.94695,0.48167,1.76354,0.73615,0.83576,0.00171488,0.00171488,0.00171488
146,3015.2,1.36535,0.64072,0.81332,0.94328,0.93396,0.96491,0.59032,1.33806,0.63475,0.81117,0.0017129,0.0017129,0.0017129
147,3035.88,1.35431,0.61322,0.81352,0.94264,0.93469,0.96501,0.58718,1.34284,0.65665,0.81132,0.00171092,0.00171092,0.00171092
148,3056.54,1.38838,0.63328,0.81161,0.93667,0.92632,0.95904,0.57857,1.39135,0.66529,0.81369,0.00170894,0.00170894,0.00170894
149,3077.23,1.42192,0.65638,0.8113,0.93748,0.92841,0.96039,0.56591,1.39425,0.64497,0.81223,0.00170696,0.00170696,0.00170696
150,3097.89,1.39864,0.6451,0.81641,0.90903,0.85889,0.9165,0.25522,2.56343,0.93208,0.89495,0.00170498,0.00170498,0.00170498
151,3118.44,1.40347,0.63998,0.81813,0.93617,0.93161,0.96508,0.60336,1.30692,0.65255,0.80842,0.001703,0.001703,0.001703
152,3139.06,1.36987,0.66051,0.8099,0.90497,0.91182,0.9313,0.31669,2.36467,0.83451,0.87378,0.00170102,0.00170102,0.00170102
153,3159.65,1.38239,0.64546,0.8192,0.93521,0.93449,0.97017,0.60315,1.34593,0.63568,0.81028,0.00169904,0.00169904,0.00169904
154,3180.28,1.41023,0.6506,0.81471,0.92929,0.92585,0.96317,0.59245,1.34215,0.65808,0.80844,0.00169706,0.00169706,0.00169706
155,3200.98,1.40508,0.66965,0.81219,0.94387,0.92369,0.96438,0.56764,1.42814,0.68233,0.81657,0.00169508,0.00169508,0.00169508
156,3221.7,1.42479,0.64893,0.81237,0.83908,0.76954,0.81916,0.11148,3.2448,1.17424,0.9659,0.0016931,0.0016931,0.0016931
157,3242.33,1.43756,0.64808,0.81765,0.93851,0.93407,0.96749,0.59829,1.36362,0.64069,0.81163,0.00169112,0.00169112,0.00169112
158,3262.88,1.54216,0.70408,0.82419,0.93637,0.94456,0.96625,0.58731,1.4537,0.67933,0.81734,0.00168914,0.00168914,0.00168914
159,3283.44,1.38026,0.6508,0.80488,0.93427,0.93161,0.96294,0.56953,1.38336,0.64815,0.81199,0.00168716,0.00168716,0.00168716
160,3304.1,1.3661,0.62969,0.8055,0.64551,0.3828,0.40304,0.06661,3.61013,1.63206,1.02058,0.00168518,0.00168518,0.00168518
161,3324.69,1.35733,0.63996,0.81127,0.92839,0.92729,0.95475,0.51402,1.66281,0.68738,0.82683,0.0016832,0.0016832,0.0016832
162,3345.33,1.39367,0.66418,0.80472,0.93855,0.93458,0.96813,0.60977,1.27134,0.62272,0.80489,0.00168122,0.00168122,0.00168122
163,3366.01,1.39136,0.63302,0.81249,0.92045,0.88265,0.93047,0.32079,2.38989,0.87849,0.8809,0.00167924,0.00167924,0.00167924
164,3386.65,1.45879,0.65409,0.82156,0.9391,0.93737,0.9656,0.5855,1.35506,0.64182,0.81064,0.00167726,0.00167726,0.00167726
165,3407.28,1.48313,0.6763,0.81696,0.86578,0.82649,0.89095,0.23776,2.48298,0.95264,0.88701,0.00167528,0.00167528,0.00167528
166,3427.85,1.49376,0.71773,0.81986,0.92154,0.93377,0.95549,0.49335,1.7244,0.73426,0.83544,0.0016733,0.0016733,0.0016733
167,3448.47,1.44438,0.67158,0.81381,0.90962,0.92025,0.94987,0.42669,1.99612,0.7758,0.84749,0.00167132,0.00167132,0.00167132
168,3469.07,1.37047,0.63829,0.81243,0.94016,0.9162,0.95754,0.51162,1.62284,0.69926,0.82691,0.00166934,0.00166934,0.00166934
169,3489.72,1.45087,0.68082,0.8142,0.84599,0.82505,0.84681,0.13139,3.06451,1.04088,0.9585,0.00166736,0.00166736,0.00166736
170,3510.31,1.41188,0.67128,0.81784,0.93962,0.94112,0.97012,0.61043,1.31483,0.62481,0.80747,0.00166538,0.00166538,0.00166538
171,3530.91,1.38119,0.63105,0.81256,0.93484,0.94168,0.96862,0.58539,1.35583,0.63131,0.80948,0.0016634,0.0016634,0.0016634
172,3551.56,1.40702,0.6302,0.81303,0.867,0.83069,0.88325,0.17848,2.8334,1.11159,0.91856,0.00166142,0.00166142,0.00166142
173,3572.17,1.41023,0.6776,0.82073,0.87084,0.78546,0.84172,0.11931,3.15227,1.09148,0.95557,0.00165944,0.00165944,0.00165944
174,3592.84,1.3634,0.62676,0.80984,0.90845,0.87473,0.92221,0.25173,2.63231,0.90831,0.89835,0.00165746,0.00165746,0.00165746
175,3613.43,1.39248,0.66897,0.81557,0.70759,0.67891,0.65427,0.08077,3.3953,1.16073,0.98533,0.00165548,0.00165548,0.00165548
176,3634.08,1.42362,0.65545,0.81612,0.94543,0.93539,0.96913,0.59198,1.44676,0.68065,0.81961,0.0016535,0.0016535,0.0016535
177,3654.77,1.41638,0.67302,0.8134,0.92775,0.94296,0.96917,0.60827,1.28313,0.63245,0.80742,0.00165152,0.00165152,0.00165152
178,3675.45,1.40472,0.64408,0.81046,0.89029,0.88807,0.92174,0.22408,2.63772,0.92515,0.90002,0.00164954,0.00164954,0.00164954
179,3696.16,1.34931,0.63992,0.81397,0.92118,0.85385,0.92804,0.33097,2.36974,0.88914,0.87739,0.00164756,0.00164756,0.00164756
180,3716.75,1.40502,0.63538,0.81335,0.94425,0.93897,0.97015,0.58888,1.51348,0.67148,0.81934,0.00164558,0.00164558,0.00164558
181,3737.4,1.36488,0.63334,0.81166,0.90905,0.8851,0.91412,0.19586,2.67297,0.92229,0.90228,0.0016436,0.0016436,0.0016436
182,3758.02,1.43756,0.65939,0.82107,0.93111,0.94387,0.96673,0.60687,1.35759,0.63745,0.81047,0.00164162,0.00164162,0.00164162
183,3778.66,1.38534,0.63704,0.81561,0.93019,0.93377,0.96668,0.58377,1.39077,0.6585,0.81374,0.00163964,0.00163964,0.00163964
184,3799.3,1.38833,0.65051,0.8138,0.92163,0.90569,0.93646,0.40292,1.98644,0.8221,0.84878,0.00163766,0.00163766,0.00163766
