epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,527.24,1.75638,0.80592,0.84101,0.87274,0.8121,0.86327,0.33095,1.98664,1.01825,0.85458,0.001604,0.001604,0.001604
22,561.427,1.75176,0.80945,0.83505,0.92302,0.91508,0.93878,0.46772,1.69243,0.79194,0.8332,0.0015842,0.0015842,0.0015842
23,582.717,1.71468,0.8198,0.8388,0.88532,0.86033,0.8914,0.36945,1.87724,0.86733,0.84468,0.0015644,0.0015644,0.0015644
24,603.791,1.69139,0.78414,0.83609,0.91917,0.90857,0.93738,0.47965,1.72914,0.77087,0.84039,0.0015446,0.0015446,0.0015446
25,624.973,1.66729,0.77624,0.83373,0.89444,0.83441,0.89371,0.37901,1.93821,0.99164,0.85023,0.0015248,0.0015248,0.0015248
26,646.069,1.6615,0.77265,0.83912,0.91611,0.88842,0.93677,0.49527,1.67675,0.78075,0.83357,0.001505,0.001505,0.001505
27,667.173,1.67303,0.79944,0.8328,0.87432,0.79338,0.84588,0.24738,2.3712,1.04423,0.88425,0.0014852,0.0014852,0.0014852
28,688.242,1.68356,0.79812,0.84169,0.9157,0.86811,0.91747,0.38851,1.8764,0.86828,0.84148,0.0014654,0.0014654,0.0014654
29,709.325,1.6865,0.77374,0.83857,0.92048,0.86825,0.92629,0.48598,1.63145,0.80273,0.8291,0.0014456,0.0014456,0.0014456
30,730.366,1.58042,0.75222,0.83217,0.89001,0.84881,0.90376,0.35278,2.08436,0.97413,0.85812,0.0014258,0.0014258,0.0014258
31,751.429,1.6521,0.76505,0.83276,0.92972,0.90281,0.93632,0.47927,1.79086,0.78546,0.84429,0.001406,0.001406,0.001406
32,772.466,1.66009,0.78279,0.8352,0.85641,0.79266,0.85218,0.23832,2.42729,1.11171,0.88929,0.0013862,0.0013862,0.0013862
33,793.49,1.63616,0.76138,0.83332,0.83255,0.78978,0.83899,0.25498,2.31429,1.10067,0.87668,0.0013664,0.0013664,0.0013664
34,814.5,1.60315,0.74398,0.82847,0.90136,0.89561,0.90947,0.33184,2.15914,0.8528,0.86954,0.0013466,0.0013466,0.0013466
35,835.595,1.58876,0.73804,0.82697,0.92912,0.92491,0.96163,0.54706,1.55635,0.72361,0.82615,0.0013268,0.0013268,0.0013268
36,856.748,1.60648,0.73417,0.82498,0.83896,0.81387,0.83068,0.1923,2.65844,1.02927,0.90906,0.001307,0.001307,0.001307
37,877.752,1.60592,0.74426,0.8304,0.92862,0.89921,0.94449,0.52727,1.55394,0.74392,0.82523,0.0012872,0.0012872,0.0012872
38,898.891,1.66082,0.76722,0.8376,0.85539,0.75378,0.81941,0.21568,2.49813,1.26762,0.89816,0.0012674,0.0012674,0.0012674
39,919.875,1.59538,0.73221,0.82566,0.92984,0.916,0.94622,0.49783,1.61544,0.72482,0.82832,0.0012476,0.0012476,0.0012476
40,940.982,1.63477,0.76446,0.83288,0.93836,0.92066,0.95135,0.49723,1.59917,0.74226,0.82592,0.0012278,0.0012278,0.0012278
41,962,1.62089,0.77122,0.82692,0.92765,0.91381,0.93959,0.45212,1.74509,0.81392,0.83853,0.001208,0.001208,0.001208
42,983.09,1.58285,0.75481,0.83205,0.90634,0.91145,0.93551,0.44216,1.74659,0.75754,0.83689,0.0011882,0.0011882,0.0011882
43,1004.08,1.60618,0.75636,0.82713,0.9354,0.93829,0.9627,0.56371,1.57506,0.70784,0.82707,0.0011684,0.0011684,0.0011684
44,1025.3,1.6046,0.73936,0.83155,0.65886,0.58956,0.56884,0.07816,3.37958,1.37973,0.98865,0.0011486,0.0011486,0.0011486
45,1046.33,1.56939,0.75255,0.82472,0.91891,0.89739,0.93429,0.45354,1.73342,0.79374,0.83321,0.0011288,0.0011288,0.0011288
46,1067.47,1.587,0.7377,0.83207,0.8902,0.90471,0.92109,0.3376,2.06566,0.88674,0.85514,0.001109,0.001109,0.001109
47,1088.5,1.61701,0.75219,0.83191,0.91059,0.87982,0.92532,0.35022,2.13965,0.9035,0.8626,0.0010892,0.0010892,0.0010892
48,1109.58,1.56156,0.74413,0.82714,0.92863,0.89993,0.94898,0.54838,1.52138,0.72853,0.82488,0.0010694,0.0010694,0.0010694
49,1130.66,1.50405,0.6932,0.82325,0.93146,0.93377,0.95698,0.52203,1.76977,0.7305,0.83799,0.0010496,0.0010496,0.0010496
50,1151.74,1.48808,0.69358,0.82344,0.89529,0.86178,0.91029,0.35106,2.1686,0.85998,0.87273,0.0010298,0.0010298,0.0010298
51,1172.88,1.54082,0.71176,0.82341,0.94257,0.91721,0.95476,0.56284,1.42862,0.685,0.81459,0.00101,0.00101,0.00101
52,1193.98,1.49951,0.68203,0.82528,0.92978,0.90559,0.94836,0.49963,1.6123,0.72071,0.82569,0.0009902,0.0009902,0.0009902
53,1215.13,1.52836,0.70942,0.82095,0.94757,0.92585,0.96395,0.56948,1.47894,0.67941,0.82012,0.0009704,0.0009704,0.0009704
54,1236.25,1.50704,0.71174,0.82667,0.93892,0.93233,0.95432,0.55986,1.4058,0.67847,0.81387,0.0009506,0.0009506,0.0009506
55,1257.23,1.48534,0.70917,0.81744,0.87895,0.84166,0.88625,0.2371,2.51872,1.05803,0.88966,0.0009308,0.0009308,0.0009308
56,1278.27,1.48876,0.68488,0.82299,0.88952,0.82308,0.86644,0.17261,2.79679,1.03786,0.91914,0.000911,0.000911,0.000911
57,1299.34,1.46644,0.69656,0.81735,0.92716,0.92562,0.95482,0.54615,1.47891,0.68358,0.8191,0.0008912,0.0008912,0.0008912
58,1320.31,1.54259,0.71372,0.83148,0.86323,0.83513,0.8809,0.25956,2.52232,0.96479,0.89507,0.0008714,0.0008714,0.0008714
59,1341.24,1.56867,0.73834,0.82166,0.93743,0.9384,0.96168,0.53123,1.6778,0.71934,0.83185,0.0008516,0.0008516,0.0008516
60,1362.27,1.49449,0.69877,0.82034,0.92599,0.92778,0.9555,0.55453,1.41003,0.66842,0.81386,0.0008318,0.0008318,0.0008318
61,1383.3,1.47445,0.68087,0.82174,0.93,0.92441,0.95687,0.56257,1.41338,0.66455,0.81645,0.000812,0.000812,0.000812
62,1404.96,1.47537,0.68888,0.82155,0.89206,0.83896,0.89373,0.19859,2.72325,0.97435,0.90771,0.0007922,0.0007922,0.0007922
63,1425.67,1.46662,0.68063,0.8187,0.9289,0.92585,0.95559,0.56713,1.43331,0.67873,0.81666,0.0007724,0.0007724,0.0007724
64,1446.38,1.43089,0.66439,0.82348,0.86771,0.84058,0.87598,0.17846,2.75727,0.99929,0.9172,0.0007526,0.0007526,0.0007526
65,1467.1,1.48877,0.67921,0.81667,0.9443,0.92755,0.96522,0.57956,1.49738,0.66529,0.81998,0.0007328,0.0007328,0.0007328
66,1487.79,1.47502,0.69009,0.8213,0.90234,0.89801,0.93016,0.41118,1.97487,0.7901,0.85192,0.000713,0.000713,0.000713
67,1508.39,1.45164,0.66429,0.81942,0.93088,0.93737,0.96253,0.56666,1.51984,0.69579,0.82481,0.0006932,0.0006932,0.0006932
68,1528.99,1.47259,0.68573,0.82457,0.90465,0.85387,0.90679,0.2334,2.62789,0.92037,0.90687,0.0006734,0.0006734,0.0006734
69,1552.32,1.47522,0.68688,0.82232,0.93894,0.92987,0.95935,0.56205,1.55543,0.67999,0.8268,0.0006536,0.0006536,0.0006536
70,1575.48,1.46595,0.66141,0.81577,0.90683,0.89561,0.92832,0.38199,2.02593,0.80227,0.85256,0.0006338,0.0006338,0.0006338
71,1602.68,1.39787,0.6373,0.81574,0.9184,0.93189,0.95282,0.53323,1.51097,0.67373,0.82069,0.000614,0.000614,0.000614
72,1624.28,1.44958,0.65596,0.81859,0.9234,0.92861,0.95028,0.55779,1.40544,0.65894,0.81588,0.0005942,0.0005942,0.0005942
73,1645.56,1.53341,0.70561,0.82978,0.85477,0.81353,0.85328,0.18089,2.79477,1.00141,0.92151,0.0005744,0.0005744,0.0005744
74,1667.11,1.43508,0.66147,0.81897,0.93823,0.91863,0.95889,0.60081,1.34999,0.66511,0.8133,0.0005546,0.0005546,0.0005546
75,1688.19,1.41884,0.66285,0.81707,0.90723,0.88841,0.92795,0.36651,2.21914,0.8521,0.86987,0.0005348,0.0005348,0.0005348
76,1709.65,1.41551,0.64042,0.81346,0.92739,0.92878,0.95294,0.5286,1.5193,0.68022,0.82078,0.000515,0.000515,0.000515
77,1730.35,1.41082,0.64269,0.81231,0.92525,0.91786,0.94941,0.5121,1.58022,0.68848,0.82539,0.0004952,0.0004952,0.0004952
78,1751.02,1.43609,0.64385,0.81932,0.91982,0.94149,0.95816,0.56534,1.3776,0.65038,0.81178,0.0004754,0.0004754,0.0004754
79,1771.6,1.38432,0.65142,0.81392,0.9233,0.90713,0.95082,0.55326,1.45183,0.67639,0.81754,0.0004556,0.0004556,0.0004556
80,1792.23,1.4936,0.67684,0.82612,0.9284,0.95218,0.97215,0.58877,1.40404,0.65687,0.8148,0.0004358,0.0004358,0.0004358
81,1812.92,1.46471,0.65563,0.82073,0.92207,0.92585,0.94796,0.53613,1.49506,0.67537,0.82074,0.000416,0.000416,0.000416
82,1833.6,1.43085,0.65511,0.8139,0.88407,0.84552,0.89191,0.19665,2.72078,0.9997,0.91284,0.0003962,0.0003962,0.0003962
83,1854.24,1.38581,0.65806,0.8276,0.94126,0.94024,0.96627,0.60584,1.39931,0.63556,0.81594,0.0003764,0.0003764,0.0003764
84,1874.94,1.3923,0.61798,0.81283,0.89767,0.89685,0.93048,0.31731,2.2552,0.8565,0.87072,0.0003566,0.0003566,0.0003566
85,1895.66,1.38276,0.62696,0.81191,0.93743,0.93521,0.96116,0.6051,1.31832,0.61377,0.81095,0.0003368,0.0003368,0.0003368
86,1916.29,1.37999,0.62892,0.81815,0.93421,0.94059,0.96807,0.60861,1.35082,0.62379,0.81214,0.000317,0.000317,0.000317
87,1937.02,1.32925,0.61934,0.81421,0.89401,0.88048,0.92183,0.25007,2.54661,0.90008,0.89541,0.0002972,0.0002972,0.0002972
88,1957.7,1.32964,0.62409,0.81194,0.9295,0.94168,0.96595,0.59826,1.301,0.61342,0.80854,0.0002774,0.0002774,0.0002774
89,1978.46,1.35542,0.61435,0.8123,0.93766,0.92873,0.96714,0.60816,1.29058,0.62594,0.80823,0.0002576,0.0002576,0.0002576
90,1999.07,1.35852,0.61462,0.81195,0.93026,0.91225,0.9538,0.5309,1.55111,0.68463,0.82073,0.0002378,0.0002378,0.0002378
91,2019.76,1.40304,0.64862,0.81211,0.91987,0.91865,0.95022,0.5156,1.58406,0.70073,0.82701,0.000218,0.000218,0.000218
92,2040.16,1.33642,0.64233,0.81761,0.92276,0.92885,0.95765,0.6048,1.31195,0.63821,0.81028,0.0001982,0.0001982,0.0001982
93,2060.57,1.31878,0.61473,0.82121,0.92875,0.91967,0.95529,0.57902,1.36913,0.63797,0.81231,0.0001784,0.0001784,0.0001784
94,2080.99,1.3299,0.63955,0.81801,0.92683,0.90275,0.94329,0.49172,1.76678,0.73495,0.83504,0.0001586,0.0001586,0.0001586
95,2101.38,1.29938,0.60944,0.817,0.93215,0.91721,0.95898,0.61871,1.25665,0.62833,0.80727,0.0001388,0.0001388,0.0001388
96,2121.9,1.29004,0.61147,0.81245,0.93256,0.92729,0.96046,0.61129,1.27427,0.62449,0.80822,0.000119,0.000119,0.000119
97,2142.3,1.2737,0.60375,0.81001,0.93504,0.92585,0.96259,0.60667,1.28278,0.62858,0.80797,9.92e-05,9.92e-05,9.92e-05
98,2162.86,1.31996,0.62056,0.81431,0.92855,0.93593,0.96199,0.60365,1.29645,0.61717,0.80847,7.94e-05,7.94e-05,7.94e-05
99,2183.27,1.29747,0.61721,0.81182,0.92717,0.91655,0.95336,0.52199,1.61805,0.68278,0.82592,5.96e-05,5.96e-05,5.96e-05
100,2203.69,1.286,0.61183,0.81099,0.92753,0.92585,0.95848,0.58187,1.35261,0.63525,0.81233,3.98e-05,3.98e-05,3.98e-05
