epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,270.414,2.10594,0.925,0.80499,0.71679,0.5522,0.64379,0.22751,2.47192,1.43335,0.90735,0.0017228,0.0017228,0.0017228
16,288.552,2.11011,0.92571,0.80142,0.75886,0.63571,0.71424,0.25135,2.43105,1.07677,0.90843,0.001703,0.001703,0.001703
17,306.661,2.08812,0.90134,0.80275,0.62239,0.44736,0.46459,0.11106,3.12541,1.22711,0.93026,0.0016832,0.0016832,0.0016832
18,324.44,2.18055,0.9528,0.80558,0.68327,0.45644,0.55877,0.16663,2.81544,1.26132,0.91272,0.0016634,0.0016634,0.0016634
19,342.306,2.02532,0.88621,0.80375,0.82007,0.6661,0.761,0.29862,2.2632,1.03837,0.89515,0.0016436,0.0016436,0.0016436
20,360.407,2.02922,0.87935,0.79852,0.77087,0.7329,0.77397,0.2925,2.23602,0.88946,0.89703,0.0016238,0.0016238,0.0016238
21,378.246,2.17732,0.91438,0.80589,0.35156,0.31461,0.20289,0.0511,3.36717,1.35555,0.9311,0.001604,0.001604,0.001604
22,396.076,2.03681,0.88441,0.79703,0.61343,0.57163,0.59876,0.1718,2.67685,1.11697,0.91013,0.0015842,0.0015842,0.0015842
23,413.912,1.986,0.85075,0.793,0.56532,0.46629,0.436,0.11429,3.17706,1.14179,0.9238,0.0015644,0.0015644,0.0015644
24,431.733,1.96644,0.85306,0.79335,0.71885,0.68477,0.72465,0.23697,2.58431,0.93972,0.90917,0.0015446,0.0015446,0.0015446
25,449.562,1.94678,0.81981,0.79721,0.74163,0.64867,0.72704,0.24204,2.48742,0.8981,0.90799,0.0015248,0.0015248,0.0015248
26,467.475,1.90138,0.79276,0.79613,0.50604,0.38942,0.36929,0.09316,3.34602,1.12581,0.9293,0.001505,0.001505,0.001505
27,485.273,1.93737,0.85585,0.80062,0.45953,0.33116,0.33841,0.06321,3.68174,1.20742,0.93981,0.0014852,0.0014852,0.0014852
28,503.118,1.9466,0.86017,0.79328,0.66604,0.60763,0.57057,0.16965,2.83889,0.98623,0.90867,0.0014654,0.0014654,0.0014654
29,520.96,1.92059,0.79912,0.79938,0.74277,0.67565,0.72798,0.2466,2.51279,0.92429,0.90753,0.0014456,0.0014456,0.0014456
30,538.772,1.87009,0.80192,0.79778,0.85785,0.78402,0.85071,0.36374,2.07891,0.83689,0.89274,0.0014258,0.0014258,0.0014258
31,556.828,1.8566,0.82354,0.79956,0.66004,0.51299,0.54112,0.13625,2.94223,1.04744,0.91552,0.001406,0.001406,0.001406
32,574.772,1.92142,0.81901,0.79548,0.6916,0.56587,0.61684,0.17299,2.70493,1.13923,0.90928,0.0013862,0.0013862,0.0013862
33,592.608,1.89999,0.79304,0.79472,0.65086,0.51332,0.55589,0.15066,2.95981,1.13179,0.9173,0.0013664,0.0013664,0.0013664
34,610.435,1.87204,0.78421,0.79801,0.70261,0.58343,0.63876,0.16924,2.87361,0.9884,0.91182,0.0013466,0.0013466,0.0013466
35,628.238,1.81873,0.76101,0.79084,0.8552,0.78042,0.85059,0.38131,1.99689,0.82513,0.88871,0.0013268,0.0013268,0.0013268
36,646.335,1.81162,0.777,0.78779,0.82508,0.78114,0.84444,0.36459,2.0174,0.81466,0.88925,0.001307,0.001307,0.001307
37,664.148,1.87572,0.77713,0.79909,0.77536,0.70122,0.74215,0.25296,2.42965,0.90089,0.89992,0.0012872,0.0012872,0.0012872
38,681.957,1.83305,0.77047,0.78703,0.76816,0.72277,0.7605,0.26706,2.36068,0.86534,0.89808,0.0012674,0.0012674,0.0012674
39,699.817,1.84773,0.77567,0.79552,0.48628,0.35781,0.32144,0.06813,3.43911,1.24373,0.93246,0.0012476,0.0012476,0.0012476
40,717.652,1.8406,0.77669,0.79218,0.83051,0.84449,0.86414,0.40894,1.81256,0.82966,0.88442,0.0012278,0.0012278,0.0012278
41,735.751,1.86753,0.79895,0.79115,0.64475,0.48084,0.54927,0.12481,3.1902,1.05887,0.92194,0.001208,0.001208,0.001208
42,753.607,1.81376,0.79716,0.78505,0.28408,0.48164,0.29931,0.07328,3.54552,1.55029,0.93754,0.0011882,0.0011882,0.0011882
43,771.396,1.81642,0.77153,0.79544,0.79764,0.68179,0.78298,0.23469,2.71259,0.88392,0.90728,0.0011684,0.0011684,0.0011684
44,789.234,1.79561,0.75829,0.79017,0.7857,0.70214,0.75856,0.2743,2.49882,0.89471,0.9046,0.0011486,0.0011486,0.0011486
45,807.116,1.80451,0.75194,0.79628,0.80035,0.68977,0.75174,0.26926,2.36871,0.99631,0.89656,0.0011288,0.0011288,0.0011288
46,824.986,1.72958,0.74513,0.78978,0.55136,0.58819,0.49858,0.11528,3.21386,1.09703,0.92424,0.001109,0.001109,0.001109
47,842.758,1.75337,0.75456,0.79459,0.80671,0.66405,0.7715,0.2433,2.6086,0.98287,0.90461,0.0010892,0.0010892,0.0010892
48,860.583,1.78698,0.77498,0.79515,0.81079,0.67253,0.78566,0.27028,2.51864,0.8865,0.9034,0.0010694,0.0010694,0.0010694
49,878.417,1.74365,0.739,0.79376,0.80229,0.74787,0.80419,0.3209,2.09403,0.84767,0.88936,0.0010496,0.0010496,0.0010496
50,896.263,1.75299,0.73472,0.7934,0.82914,0.74418,0.8075,0.31963,2.14061,0.82281,0.89121,0.0010298,0.0010298,0.0010298
51,914.056,1.7145,0.72664,0.7942,0.80201,0.61339,0.72017,0.20777,2.66833,0.99639,0.90613,0.00101,0.00101,0.00101
52,931.979,1.72132,0.7193,0.79106,0.83997,0.79338,0.84992,0.32606,2.21898,0.83175,0.89435,0.0009902,0.0009902,0.0009902
53,949.871,1.75454,0.72952,0.78713,0.53203,0.3806,0.38426,0.07183,3.5063,1.16202,0.93659,0.0009704,0.0009704,0.0009704
54,967.686,1.72205,0.7256,0.78441,0.7514,0.61365,0.6912,0.18309,2.85222,0.93194,0.90616,0.0009506,0.0009506,0.0009506
55,985.841,1.67343,0.71666,0.78689,0.83982,0.78511,0.8538,0.34479,2.12666,0.79754,0.88987,0.0009308,0.0009308,0.0009308
56,1003.73,1.7144,0.72194,0.78542,0.54898,0.57224,0.48774,0.113,3.35616,1.10207,0.92814,0.000911,0.000911,0.000911
57,1021.68,1.67516,0.72128,0.78112,0.86951,0.66205,0.82092,0.30622,2.43458,0.94183,0.896,0.0008912,0.0008912,0.0008912
58,1040.25,1.71059,0.72399,0.78885,0.76553,0.57667,0.67223,0.19391,2.88654,1.07241,0.91295,0.0008714,0.0008714,0.0008714
59,1058.47,1.7199,0.75174,0.79151,0.79838,0.59251,0.71594,0.17799,2.91016,1.00078,0.91444,0.0008516,0.0008516,0.0008516
60,1076.29,1.69785,0.73242,0.78733,0.88234,0.84737,0.90137,0.46223,1.73802,0.78928,0.88258,0.0008318,0.0008318,0.0008318
61,1095.33,1.65801,0.71182,0.78324,0.70978,0.50533,0.59527,0.13065,3.20105,1.03953,0.92416,0.000812,0.000812,0.000812
62,1114.44,1.68172,0.7158,0.78543,0.80028,0.69811,0.79029,0.28289,2.39025,0.84433,0.89719,0.0007922,0.0007922,0.0007922
63,1132.75,1.64015,0.69622,0.78823,0.74318,0.58127,0.66008,0.14831,3.12172,0.98398,0.91994,0.0007724,0.0007724,0.0007724
64,1150.68,1.65678,0.68202,0.78991,0.80055,0.58084,0.72792,0.17373,2.92684,0.9719,0.91123,0.0007526,0.0007526,0.0007526
65,1169.56,1.6587,0.70184,0.78634,0.44902,0.70698,0.53594,0.11102,3.38746,1.13311,0.93201,0.0007328,0.0007328,0.0007328
66,1188.81,1.70083,0.71443,0.78765,0.87791,0.78167,0.87457,0.35891,2.14605,0.7794,0.88813,0.000713,0.000713,0.000713
67,1206.76,1.6479,0.68498,0.78505,0.65991,0.63283,0.62162,0.15785,3.09327,1.08318,0.92095,0.0006932,0.0006932,0.0006932
68,1225.24,1.67398,0.69353,0.78774,0.87587,0.85342,0.91391,0.48078,1.67086,0.73088,0.88074,0.0006734,0.0006734,0.0006734
69,1244.14,1.63321,0.70289,0.78475,0.83233,0.76098,0.83842,0.30961,2.27004,0.80281,0.8934,0.0006536,0.0006536,0.0006536
70,1262.53,1.63895,0.68128,0.78544,0.77583,0.64035,0.73126,0.20106,2.72819,0.95958,0.9094,0.0006338,0.0006338,0.0006338
71,1280.86,1.6101,0.65882,0.78784,0.82193,0.68457,0.79179,0.25074,2.56408,0.84038,0.90173,0.000614,0.000614,0.000614
72,1298.87,1.60577,0.66914,0.78653,0.84626,0.76818,0.85227,0.31476,2.294,0.77222,0.89211,0.0005942,0.0005942,0.0005942
73,1317.36,1.61533,0.69096,0.78694,0.83246,0.71899,0.81879,0.2913,2.29429,0.78457,0.89217,0.0005744,0.0005744,0.0005744
74,1335.26,1.54289,0.65453,0.78123,0.80003,0.6164,0.7418,0.16944,3.06186,0.94088,0.91691,0.0005546,0.0005546,0.0005546
75,1353.18,1.62559,0.68516,0.78968,0.84593,0.67989,0.81559,0.29017,2.52618,0.82114,0.90019,0.0005348,0.0005348,0.0005348
76,1371.02,1.59151,0.65393,0.79137,0.64786,0.47372,0.54014,0.10764,3.3171,1.12332,0.92402,0.000515,0.000515,0.000515
77,1389.05,1.59187,0.65956,0.78815,0.84038,0.80735,0.86732,0.379,2.05643,0.7374,0.88731,0.0004952,0.0004952,0.0004952
78,1407.48,1.58788,0.65622,0.78609,0.82826,0.69788,0.80118,0.27342,2.53168,0.83271,0.90085,0.0004754,0.0004754,0.0004754
79,1425.31,1.60424,0.6841,0.78333,0.84859,0.77394,0.85181,0.34351,2.21315,0.81595,0.89147,0.0004556,0.0004556,0.0004556
80,1443.23,1.58843,0.66936,0.78358,0.77417,0.57507,0.69292,0.16459,3.04262,0.97372,0.9145,0.0004358,0.0004358,0.0004358
81,1461.15,1.57148,0.64721,0.78234,0.83276,0.717,0.81643,0.2669,2.5708,0.82603,0.90018,0.000416,0.000416,0.000416
82,1479.48,1.55754,0.65331,0.78275,0.80263,0.61627,0.75799,0.19435,2.89171,0.92781,0.91006,0.0003962,0.0003962,0.0003962
83,1497.5,1.53282,0.66875,0.78185,0.87273,0.78495,0.87629,0.39658,2.0095,0.72761,0.88479,0.0003764,0.0003764,0.0003764
84,1515.43,1.54564,0.64273,0.78788,0.75625,0.56513,0.68818,0.15279,3.13523,0.9708,0.92117,0.0003566,0.0003566,0.0003566
85,1533.28,1.60551,0.65416,0.7846,0.87096,0.79203,0.88173,0.36951,2.07827,0.73154,0.88637,0.0003368,0.0003368,0.0003368
86,1551.1,1.55541,0.64337,0.78401,0.76226,0.57016,0.69017,0.15182,3.10883,0.97321,0.91678,0.000317,0.000317,0.000317
87,1568.91,1.4705,0.62488,0.7783,0.87413,0.74996,0.8716,0.36512,2.2135,0.77571,0.89114,0.0002972,0.0002972,0.0002972
88,1586.75,1.49759,0.62942,0.77884,0.50645,0.73434,0.62705,0.11643,3.38631,1.07196,0.92793,0.0002774,0.0002774,0.0002774
89,1604.59,1.49682,0.6188,0.77865,0.87363,0.76153,0.87556,0.37124,2.14049,0.72892,0.88996,0.0002576,0.0002576,0.0002576
90,1622.4,1.51921,0.6209,0.78552,0.82969,0.67339,0.81162,0.23562,2.73683,0.87616,0.90428,0.0002378,0.0002378,0.0002378
91,1640.48,1.54018,0.69088,0.78554,0.84143,0.66163,0.81665,0.28191,2.55675,0.83629,0.89999,0.000218,0.000218,0.000218
92,1658.23,1.46486,0.66479,0.78295,0.88156,0.69129,0.85256,0.30855,2.53982,0.87324,0.89912,0.0001982,0.0001982,0.0001982
93,1675.97,1.47917,0.6354,0.78379,0.86637,0.7095,0.83846,0.26793,2.75675,0.91407,0.90569,0.0001784,0.0001784,0.0001784
94,1693.72,1.48092,0.6484,0.78034,0.86839,0.74579,0.86638,0.33455,2.41811,0.78297,0.89554,0.0001586,0.0001586,0.0001586
95,1711.44,1.45963,0.62182,0.77867,0.88484,0.75787,0.88048,0.39247,2.11325,0.7569,0.88923,0.0001388,0.0001388,0.0001388
96,1729.2,1.46421,0.61467,0.78408,0.7813,0.56325,0.70956,0.16276,3.12322,1.00328,0.91998,0.000119,0.000119,0.000119
97,1747.03,1.42047,0.59872,0.77713,0.80117,0.60342,0.74903,0.18257,3.00409,0.94858,0.91419,9.92e-05,9.92e-05,9.92e-05
98,1764.78,1.46492,0.62424,0.7827,0.85686,0.71107,0.84888,0.2983,2.5044,0.80665,0.89776,7.94e-05,7.94e-05,7.94e-05
99,1782.5,1.44909,0.62638,0.78576,0.83105,0.65871,0.81591,0.23048,2.82846,0.89051,0.90796,5.96e-05,5.96e-05,5.96e-05
100,1800.25,1.42268,0.62076,0.77913,0.76428,0.57423,0.71913,0.15754,3.16201,0.98632,0.91986,3.98e-05,3.98e-05,3.98e-05
