epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,489.69,2.44967,1.19757,0.83982,0.68535,0.63932,0.66214,0.184,2.30595,1.52126,0.78212,0.0018218,0.0018218,0.0018218
20,515.38,2.34087,1.15178,0.81507,0.5919,0.54167,0.48398,0.11636,2.70678,1.32831,0.79814,0.0018119,0.0018119,0.0018119
21,541.028,2.3083,1.05588,0.81187,0.68593,0.59635,0.60599,0.18307,2.37545,1.31957,0.78374,0.001802,0.001802,0.001802
22,566.815,2.2944,1.07215,0.82265,0.73904,0.72982,0.76143,0.29261,1.95525,1.00941,0.77166,0.0017921,0.0017921,0.0017921
23,592.723,2.36173,1.07752,0.81973,0.72599,0.62098,0.64951,0.20071,2.1876,1.10882,0.77578,0.0017822,0.0017822,0.0017822
24,618.45,2.29317,1.0804,0.82209,0.78344,0.67188,0.72807,0.23147,2.12113,1.24643,0.77191,0.0017723,0.0017723,0.0017723
25,644.136,2.18192,1.11755,0.79319,0.62085,0.55543,0.53753,0.14098,2.53027,1.21261,0.78732,0.0017624,0.0017624,0.0017624
26,669.857,2.23757,1.05743,0.81314,0.77002,0.70052,0.72538,0.2186,2.22942,1.09473,0.77784,0.0017525,0.0017525,0.0017525
27,696.003,2.30233,1.07913,0.82908,0.75894,0.63949,0.68534,0.23345,2.1373,1.02595,0.77662,0.0017426,0.0017426,0.0017426
28,722.381,2.2035,1.03534,0.81577,0.5845,0.52662,0.48634,0.13883,2.49648,1.31081,0.78239,0.0017327,0.0017327,0.0017327
29,748.387,2.2031,1.02011,0.82092,0.79672,0.72467,0.80823,0.33063,1.88598,0.93882,0.76963,0.0017228,0.0017228,0.0017228
30,774.257,2.32443,1.12456,0.81907,0.78549,0.75781,0.7597,0.2216,2.19144,1.10355,0.78689,0.0017129,0.0017129,0.0017129
31,800.537,2.35464,1.23501,0.82745,0.37781,0.20768,0.13131,0.02357,3.26469,1.61665,0.82067,0.001703,0.001703,0.001703
32,826.613,2.21189,1.0184,0.81044,0.80704,0.74674,0.82731,0.33235,1.8794,0.9811,0.76861,0.0016931,0.0016931,0.0016931
33,853.198,2.15743,1.00225,0.80885,0.62849,0.57271,0.53822,0.17183,2.41326,1.00292,0.77887,0.0016832,0.0016832,0.0016832
34,879.133,2.14848,0.95375,0.8216,0.76371,0.73437,0.78211,0.28616,1.96272,0.92465,0.7681,0.0016733,0.0016733,0.0016733
35,904.878,2.15008,1.00805,0.80124,0.79368,0.78581,0.82915,0.34733,1.81688,0.878,0.76894,0.0016634,0.0016634,0.0016634
36,931.057,2.13601,0.97036,0.81625,0.57805,0.53514,0.51603,0.14402,2.48129,1.24861,0.79121,0.0016535,0.0016535,0.0016535
37,957.259,2.14827,1.09891,0.80955,0.71945,0.62435,0.6472,0.22131,2.18065,1.00077,0.77583,0.0016436,0.0016436,0.0016436
38,983.06,2.07398,0.93217,0.79757,0.7516,0.7513,0.79305,0.28308,2.04041,0.93252,0.77658,0.0016337,0.0016337,0.0016337
39,1008.57,2.11603,1.0499,0.81253,0.79757,0.7644,0.80092,0.28346,2.05966,0.93515,0.7737,0.0016238,0.0016238,0.0016238
40,1034.17,2.13676,1.03028,0.8135,0.79084,0.73849,0.79589,0.25699,2.04368,1.08822,0.7766,0.0016139,0.0016139,0.0016139
41,1059.8,2.09462,0.95036,0.81162,0.80882,0.70234,0.75995,0.26606,1.92174,1.94614,0.76497,0.001604,0.001604,0.001604
42,1086.41,2.10607,0.98874,0.81135,0.80057,0.76835,0.79286,0.27914,2.05264,0.89679,0.77034,0.0015941,0.0015941,0.0015941
43,1111.95,2.13401,0.94148,0.81747,0.79443,0.76738,0.79549,0.28609,2.00495,1.20205,0.77037,0.0015842,0.0015842,0.0015842
44,1137.47,2.10422,0.91728,0.8057,0.59106,0.56365,0.49754,0.14602,2.57177,1.15678,0.79121,0.0015743,0.0015743,0.0015743
45,1163.5,2.08575,0.90489,0.81298,0.66736,0.62565,0.63547,0.18542,2.34402,1.24384,0.77843,0.0015644,0.0015644,0.0015644
46,1189.4,1.99787,0.90421,0.79805,0.76806,0.69851,0.74724,0.29013,2.10753,0.95587,0.78003,0.0015545,0.0015545,0.0015545
47,1217.57,2.06106,0.92644,0.81107,0.81427,0.79427,0.83362,0.30785,1.98496,0.99498,0.77333,0.0015446,0.0015446,0.0015446
48,1247.92,2.06394,0.952,0.81388,0.83354,0.79557,0.85117,0.33718,1.91985,0.95364,0.77182,0.0015347,0.0015347,0.0015347
49,1273.49,1.96402,0.91435,0.78885,0.52613,0.4113,0.36576,0.09117,2.95398,1.05848,0.80531,0.0015248,0.0015248,0.0015248
50,1298.99,2.03416,0.96763,0.81056,0.62125,0.56705,0.52671,0.13656,2.50812,1.42142,0.78572,0.0015149,0.0015149,0.0015149
51,1324.54,1.97842,0.91605,0.79844,0.83683,0.76172,0.83691,0.36701,1.71258,0.93534,0.76077,0.001505,0.001505,0.001505
52,1350.45,2.00291,0.95967,0.80171,0.76584,0.72786,0.75736,0.28664,1.81626,1.63164,0.76351,0.0014951,0.0014951,0.0014951
53,1375.97,2.04848,0.94327,0.81724,0.78825,0.77279,0.82364,0.31037,1.97427,0.84288,0.76827,0.0014852,0.0014852,0.0014852
54,1402.22,2.07864,1.01155,0.81437,0.82883,0.78812,0.84343,0.36852,1.73267,0.85433,0.76198,0.0014753,0.0014753,0.0014753
55,1429.03,1.95406,0.96167,0.78042,0.76798,0.68743,0.75077,0.2968,1.97484,0.88197,0.76823,0.0014654,0.0014654,0.0014654
56,1455.28,2.02556,0.94153,0.80989,0.71447,0.68422,0.68024,0.21213,2.3525,0.88129,0.77642,0.0014555,0.0014555,0.0014555
57,1481.63,1.98853,0.96666,0.80973,0.65943,0.56445,0.5582,0.16362,2.44293,1.13436,0.78197,0.0014456,0.0014456,0.0014456
58,1507.45,1.9819,0.95367,0.78901,0.70446,0.58203,0.62271,0.18241,2.40496,nan,0.78384,0.0014357,0.0014357,0.0014357
59,1533.42,2.09301,1.16771,0.79386,0.79155,0.72852,0.78362,0.2874,2.02028,1.00534,0.76797,0.0014258,0.0014258,0.0014258
60,1559.29,2.03295,0.91827,0.80169,0.81872,0.79094,0.82604,0.31054,1.93966,0.88343,0.76803,0.0014159,0.0014159,0.0014159
61,1585.4,2.12722,0.99958,0.81771,0.70247,0.63477,0.62462,0.1954,2.2942,1.05131,0.77661,0.001406,0.001406,0.001406
62,1611.11,2.07527,0.9342,0.80465,0.86676,0.80339,0.86389,0.40022,1.69883,0.81603,0.76216,0.0013961,0.0013961,0.0013961
63,1636.92,2.06295,0.93433,0.8004,0.85052,0.7853,0.85863,0.35136,1.81631,0.78419,0.76281,0.0013862,0.0013862,0.0013862
64,1662.67,2.14137,0.99881,0.81293,0.70898,0.64552,0.65034,0.20622,2.29941,0.8941,0.77686,0.0013763,0.0013763,0.0013763
65,1688.58,1.98039,0.87313,0.81421,0.60517,0.52388,0.486,0.12596,2.60894,0.95666,0.78697,0.0013664,0.0013664,0.0013664
66,1715.01,1.93945,0.8627,0.80083,0.87515,0.80776,0.87912,0.37967,1.72057,0.76237,0.76268,0.0013565,0.0013565,0.0013565
67,1740.79,1.86406,0.85196,0.79194,0.8245,0.79232,0.85556,0.34486,1.80544,0.79438,0.76417,0.0013466,0.0013466,0.0013466
68,1766.99,1.92168,0.864,0.797,0.82832,0.79427,0.85715,0.38733,1.71835,0.76538,0.76149,0.0013367,0.0013367,0.0013367
69,1793.45,1.9045,0.83096,0.79951,0.83707,0.81445,0.83642,0.30541,1.89318,0.97641,0.77195,0.0013268,0.0013268,0.0013268
70,1819.26,1.94668,0.84601,0.80279,0.72477,0.63434,0.67396,0.19535,2.36032,0.89841,0.78078,0.0013169,0.0013169,0.0013169
71,1845.18,1.94005,0.85802,0.80645,0.87652,0.85352,0.89119,0.36986,1.79927,0.97787,0.76676,0.001307,0.001307,0.001307
72,1871.53,1.99072,0.91917,0.80696,0.84846,0.82742,0.87701,0.37793,1.69589,0.80981,0.76195,0.0012971,0.0012971,0.0012971
73,1897.98,1.95849,0.87679,0.81349,0.77084,0.65916,0.72098,0.23268,2.22701,0.92671,0.77406,0.0012872,0.0012872,0.0012872
74,1924.15,1.94637,0.8889,0.8002,0.76704,0.61307,0.69676,0.19739,2.47972,1.02243,0.78351,0.0012773,0.0012773,0.0012773
75,1950,1.96067,0.96451,0.79338,0.79152,0.44466,0.55157,0.20032,nan,nan,nan,0.0012674,0.0012674,0.0012674
76,1976.01,2.00638,0.90525,0.80393,0.80887,0.72465,0.76907,0.30531,nan,nan,nan,0.0012575,0.0012575,0.0012575
77,2002.63,1.98033,0.85829,0.80013,0.77335,0.72852,0.75915,0.26699,2.13771,0.80411,0.77119,0.0012476,0.0012476,0.0012476
78,2028.52,1.94938,0.86351,0.80475,0.67461,0.51696,0.55372,0.14501,2.45255,1.00646,0.78592,0.0012377,0.0012377,0.0012377
79,2054.34,1.91212,0.84367,0.80193,0.82465,0.78382,0.82932,0.33507,1.86517,0.85279,0.76095,0.0012278,0.0012278,0.0012278
80,2079.76,1.93805,0.83605,0.8091,0.82711,0.78489,0.83585,0.35888,1.76058,0.80185,0.76208,0.0012179,0.0012179,0.0012179
81,2105.81,1.85192,0.79625,0.79878,0.81134,0.70834,0.76664,0.25377,2.15197,0.83212,0.77167,0.001208,0.001208,0.001208
82,2132.12,1.92345,0.83751,0.80147,0.64204,0.49089,0.54622,0.1536,2.58152,0.9614,0.78811,0.0011981,0.0011981,0.0011981
83,2157.77,1.89949,0.84105,0.80637,0.84168,0.82027,0.85013,0.35938,1.78577,0.94079,0.76286,0.0011882,0.0011882,0.0011882
84,2184.23,1.83733,0.84853,0.79133,0.63864,0.47266,0.51503,0.12299,2.8189,1.01846,0.79556,0.0011783,0.0011783,0.0011783
85,2210.36,1.86579,0.81202,0.80219,0.66949,0.59872,0.59843,0.16699,2.48943,1.16492,0.78285,0.0011684,0.0011684,0.0011684
86,2235.99,1.78418,0.80717,0.79373,0.8738,0.80239,0.87506,0.41438,1.63211,0.71256,0.75708,0.0011585,0.0011585,0.0011585
87,2262.24,1.87247,0.81168,0.79424,0.60613,0.45703,0.48611,0.12305,2.83004,1.06303,0.80042,0.0011486,0.0011486,0.0011486
88,2288.81,1.85241,0.85952,0.77441,0.14389,0.12435,0.05484,0.01022,3.12985,5.21988,0.82398,0.0011387,0.0011387,0.0011387
89,2314.31,1.8584,0.85921,0.78873,0.85481,0.78962,0.85546,0.383,1.75261,0.78539,0.7627,0.0011288,0.0011288,0.0011288
90,2339.75,1.87163,0.87752,0.79616,0.43248,0.64844,0.55666,0.1641,2.64002,1.38491,0.79865,0.0011189,0.0011189,0.0011189
91,2365.28,1.93026,0.86508,0.80081,0.81727,0.72005,0.77467,0.30777,2.02536,0.97838,0.76979,0.001109,0.001109,0.001109
92,2391.37,1.96167,0.93806,0.80294,0.63827,0.38477,0.45908,0.1593,2.22182,3.09919,0.79476,0.0010991,0.0010991,0.0010991
93,2417.28,1.84552,0.83461,0.78836,0.7573,0.44271,0.57635,0.16513,2.52842,1.66535,0.7924,0.0010892,0.0010892,0.0010892
94,2443.91,1.87806,0.85144,0.80471,0.80964,0.43474,0.5718,0.21217,2.12776,1.82363,0.78549,0.0010793,0.0010793,0.0010793
95,2469.54,1.84072,0.81554,0.79265,0.84717,0.80475,0.85618,0.37703,1.70532,0.76876,0.75861,0.0010694,0.0010694,0.0010694
96,2495.83,1.83191,0.81852,0.7988,0.68434,0.62669,0.62342,0.19215,2.22585,1.00342,0.77532,0.0010595,0.0010595,0.0010595
97,2521.44,1.84863,0.85632,0.79998,0.23996,0.17839,0.12468,0.02274,3.6748,1.82535,0.84487,0.0010496,0.0010496,0.0010496
98,2547.14,1.83914,0.82918,0.79354,0.77219,0.67305,0.73541,0.25048,2.20819,0.84333,0.76953,0.0010397,0.0010397,0.0010397
99,2572.79,1.92945,0.87384,0.80406,0.83998,0.83046,0.8642,0.34958,1.7257,1.14576,0.76307,0.0010298,0.0010298,0.0010298
100,2598.3,1.90757,0.81529,0.8008,0.80663,0.7387,0.79175,0.28305,2.12742,0.86668,0.7682,0.0010199,0.0010199,0.0010199
101,2624.34,1.83697,0.8515,0.80111,0.70885,0.59375,0.62929,0.1941,2.36396,1.07644,0.78114,0.00101,0.00101,0.00101
102,2649.89,1.81259,0.78937,0.80282,0.84265,0.76888,0.83852,0.35569,1.8789,0.77296,0.7633,0.0010001,0.0010001,0.0010001
103,2676.11,1.79715,0.77638,0.79673,0.83423,0.76367,0.82893,0.34481,1.87116,0.77135,0.76198,0.0009902,0.0009902,0.0009902
104,2702.5,1.72933,0.76986,0.78761,0.81117,0.69078,0.77721,0.27243,2.13766,0.8756,0.77149,0.0009803,0.0009803,0.0009803
105,2728.76,1.77888,0.87568,0.79772,0.82782,0.77474,0.8224,0.31335,1.95875,0.77068,0.76404,0.0009704,0.0009704,0.0009704
106,2755.11,1.80947,0.84377,0.78764,0.73967,0.66591,0.68783,0.21255,2.28584,1.11234,0.77311,0.0009605,0.0009605,0.0009605
107,2781,1.83727,0.8047,0.79693,0.82972,0.77087,0.83334,0.35107,1.78094,0.74852,0.7602,0.0009506,0.0009506,0.0009506
108,2807.23,1.75914,0.79124,0.78325,0.78862,0.65299,0.73842,0.22206,2.36564,0.83157,0.77935,0.0009407,0.0009407,0.0009407
109,2832.9,1.83737,0.85919,0.7911,0.80488,0.70901,0.77832,0.25228,2.23283,0.77478,0.77446,0.0009308,0.0009308,0.0009308
110,2858.94,1.80998,0.88447,0.78643,0.82984,0.78103,0.8352,0.34528,1.82135,0.77125,0.76151,0.0009209,0.0009209,0.0009209
111,2885.99,1.82201,0.79148,0.8016,0.77324,0.6638,0.71522,0.23167,2.26961,0.90385,0.77662,0.000911,0.000911,0.000911
112,2914.89,1.77093,0.77613,0.79324,0.80306,0.73269,0.78864,0.29893,2.08266,0.74368,0.76765,0.0009011,0.0009011,0.0009011
113,2944.12,1.69733,0.74837,0.77613,0.73388,0.60505,0.65366,0.18588,2.47496,0.87035,0.77645,0.0008912,0.0008912,0.0008912
114,2973.1,1.73214,0.78711,0.78197,0.86309,0.77214,0.85807,0.36617,1.81728,0.69672,0.75813,0.0008813,0.0008813,0.0008813
115,2999.27,1.77041,0.75318,0.79739,0.82585,0.75065,0.81235,0.30571,1.97881,0.72872,0.76247,0.0008714,0.0008714,0.0008714
116,3026.58,1.75061,0.79434,0.7889,0.77997,0.72004,0.74337,0.23987,2.24401,0.82737,0.77044,0.0008615,0.0008615,0.0008615
117,3054.68,1.75715,0.76175,0.78878,0.70149,0.63346,0.62353,0.17087,2.61583,0.86381,0.79006,0.0008516,0.0008516,0.0008516
118,3080.71,1.73591,0.75358,0.80419,0.83237,0.77018,0.83328,0.3177,1.9493,0.76242,0.76412,0.0008417,0.0008417,0.0008417
119,3107.35,1.79768,0.79954,0.79722,0.80665,0.75065,0.80108,0.31689,1.90199,0.84384,0.76273,0.0008318,0.0008318,0.0008318
120,3133.33,1.73773,0.79439,0.78673,0.75925,0.70218,0.70616,0.22755,2.27423,0.99582,0.77292,0.0008219,0.0008219,0.0008219
121,3159.25,1.68273,0.76205,0.7774,0.7764,0.66234,0.71655,0.2265,2.28789,0.79773,0.77452,0.000812,0.000812,0.000812
122,3185.21,1.71849,0.74622,0.78815,0.80163,0.74457,0.79291,0.31209,1.95935,0.75814,0.76508,0.0008021,0.0008021,0.0008021
123,3211.22,1.70798,0.78084,0.78019,0.80505,0.72318,0.78295,0.2903,2.00602,0.77706,0.76761,0.0007922,0.0007922,0.0007922
124,3237.18,1.785,0.85673,0.79322,0.77622,0.67297,0.73282,0.23589,2.25403,0.86429,0.77368,0.0007823,0.0007823,0.0007823
125,3263.14,1.78119,0.78075,0.79389,0.82131,0.77995,0.8251,0.3194,1.98652,0.76097,0.7662,0.0007724,0.0007724,0.0007724
126,3288.72,1.71616,0.74304,0.79069,0.74756,0.64972,0.64955,0.199,2.31458,0.84871,0.77959,0.0007625,0.0007625,0.0007625
127,3314.37,1.76675,0.81281,0.789,0.86367,0.8125,0.85877,0.38906,1.72094,0.68409,0.75819,0.0007526,0.0007526,0.0007526
128,3340.27,1.7033,0.72086,0.79281,0.80804,0.70978,0.76407,0.23695,2.28205,0.80529,0.7764,0.0007427,0.0007427,0.0007427
129,3366.59,1.76112,0.81305,0.79728,0.78465,0.71638,0.75136,0.24147,2.18075,0.88595,0.7721,0.0007328,0.0007328,0.0007328
130,3392.25,1.69617,0.77154,0.77602,0.80327,0.64128,0.72523,0.21188,2.39649,0.83488,0.77328,0.0007229,0.0007229,0.0007229
131,3417.89,1.72348,0.78172,0.78433,0.8782,0.78865,0.86126,0.37569,1.78496,0.69966,0.76064,0.000713,0.000713,0.000713
132,3443.63,1.73707,0.71411,0.7941,0.82858,0.72693,0.79337,0.27523,2.13768,0.75089,0.76985,0.0007031,0.0007031,0.0007031
133,3469.53,1.64944,0.74461,0.77729,0.80397,0.69987,0.75074,0.24148,2.25104,0.79332,0.77204,0.0006932,0.0006932,0.0006932
134,3495.14,1.67763,0.748,0.79224,0.84448,0.76888,0.83348,0.32857,1.87687,0.70458,0.76314,0.0006833,0.0006833,0.0006833
135,3522.34,1.69211,0.74986,0.79331,0.85011,0.78125,0.85364,0.36134,1.81213,0.68131,0.76112,0.0006734,0.0006734,0.0006734
136,3548.46,1.66731,0.7191,0.79628,0.50584,0.42253,0.3407,0.09659,2.70399,3.55474,0.79641,0.0006635,0.0006635,0.0006635
137,3574.49,1.68644,0.71413,0.79075,0.83426,0.77992,0.83821,0.32773,1.9827,0.7119,0.76535,0.0006536,0.0006536,0.0006536
138,3600.57,1.62251,0.70973,0.79033,0.84857,0.75651,0.83278,0.32459,1.91839,0.74359,0.76276,0.0006437,0.0006437,0.0006437
139,3626.67,1.64288,0.71051,0.79284,0.63605,0.53971,0.5039,0.10942,2.80908,0.91186,0.79089,0.0006338,0.0006338,0.0006338
140,3652.78,1.646,0.72735,0.78708,0.82455,0.72209,0.8011,0.30886,1.95237,0.71198,0.76582,0.0006239,0.0006239,0.0006239
141,3678.83,1.66891,0.75123,0.79368,0.86523,0.78577,0.85279,0.37293,1.771,0.67296,0.75888,0.000614,0.000614,0.000614
142,3705.04,1.74963,0.75197,0.79119,0.79615,0.69923,0.76122,0.22062,2.37991,0.78662,0.77818,0.0006041,0.0006041,0.0006041
143,3731.64,1.71411,0.77967,0.78914,0.85524,0.81544,0.86407,0.40569,1.66368,0.67408,0.75899,0.0005942,0.0005942,0.0005942
144,3757.89,1.69808,0.74008,0.79348,0.85821,0.82357,0.87133,0.41899,1.61776,0.67474,0.75606,0.0005843,0.0005843,0.0005843
145,3784.1,1.71593,0.7522,0.79458,0.77015,0.62891,0.68486,0.19778,2.38052,0.80663,0.7752,0.0005744,0.0005744,0.0005744
146,3809.75,1.63069,0.70183,0.78475,0.81452,0.72786,0.79218,0.26891,2.1548,0.7415,0.76897,0.0005645,0.0005645,0.0005645
147,3835.46,1.59034,0.68038,0.77784,0.50635,0.38197,0.34155,0.09988,2.9405,1.07119,0.80213,0.0005546,0.0005546,0.0005546
148,3861.63,1.63321,0.6977,0.78129,0.8574,0.79492,0.84852,0.34915,1.84157,0.67916,0.76091,0.0005447,0.0005447,0.0005447
149,3887.3,1.69054,0.80362,0.79482,0.8587,0.78338,0.85297,0.32432,1.91584,0.69626,0.76448,0.0005348,0.0005348,0.0005348
150,3912.94,1.66142,0.75051,0.78988,0.87006,0.80208,0.86283,0.38285,1.71126,0.65999,0.7558,0.0005249,0.0005249,0.0005249
151,3938.56,1.66085,0.7391,0.78607,0.66825,0.54883,0.57658,0.12102,2.75873,0.86632,0.78592,0.000515,0.000515,0.000515
152,3964.22,1.6498,0.73506,0.78121,0.88692,0.8068,0.87608,0.40972,1.68654,0.65008,0.75604,0.0005051,0.0005051,0.0005051
153,3989.87,1.61011,0.68794,0.79269,0.83152,0.71484,0.79518,0.25567,2.24746,0.76846,0.77318,0.0004952,0.0004952,0.0004952
154,4015.63,1.63226,0.71637,0.78282,0.8523,0.78516,0.85152,0.35908,1.81608,0.67818,0.76009,0.0004853,0.0004853,0.0004853
155,4041.28,1.6259,0.68548,0.79215,0.84063,0.71773,0.81202,0.25292,2.30009,0.75766,0.77454,0.0004754,0.0004754,0.0004754
156,4066.93,1.65007,0.7616,0.7916,0.83667,0.72331,0.81323,0.26379,2.23789,0.73354,0.77104,0.0004655,0.0004655,0.0004655
157,4092.58,1.58417,0.72213,0.78733,0.80977,0.74549,0.80358,0.25852,2.22672,0.79996,0.77062,0.0004556,0.0004556,0.0004556
158,4118.26,1.6724,0.72747,0.78767,0.78996,0.69271,0.73882,0.19543,2.40102,0.82371,0.77262,0.0004457,0.0004457,0.0004457
159,4143.91,1.56738,0.7052,0.77323,0.88253,0.77344,0.85811,0.35004,1.93208,0.69669,0.76079,0.0004358,0.0004358,0.0004358
160,4169.57,1.59229,0.69873,0.77805,0.85753,0.72103,0.82405,0.28975,2.12431,0.73236,0.76594,0.0004259,0.0004259,0.0004259
161,4195.4,1.59017,0.66473,0.79257,0.88142,0.77409,0.86688,0.35967,1.8636,0.68248,0.76033,0.000416,0.000416,0.000416
162,4221.02,1.5451,0.68282,0.79063,0.86134,0.79102,0.86398,0.34703,1.91683,0.70489,0.76136,0.0004061,0.0004061,0.0004061
163,4246.7,1.55903,0.69703,0.7752,0.77672,0.68396,0.75205,0.19528,2.50737,0.81312,0.77602,0.0003962,0.0003962,0.0003962
164,4272.39,1.58172,0.67536,0.78266,0.75954,0.6901,0.73642,0.20798,2.39458,0.77524,0.77522,0.0003863,0.0003863,0.0003863
165,4298.07,1.56057,0.66147,0.79038,0.76794,0.67219,0.73202,0.20995,2.42449,0.76932,0.77684,0.0003764,0.0003764,0.0003764
166,4323.73,1.54423,0.70765,0.77449,0.78425,0.70284,0.75483,0.21763,2.32064,0.79534,0.77151,0.0003665,0.0003665,0.0003665
167,4349.46,1.56072,0.67497,0.78351,0.8246,0.75716,0.82403,0.29682,2.09385,0.70442,0.76526,0.0003566,0.0003566,0.0003566
168,4375.1,1.59441,0.77486,0.78957,0.74724,0.65299,0.69426,0.18797,2.35731,1.06219,0.776,0.0003467,0.0003467,0.0003467
169,4400.76,1.53937,0.66418,0.78873,0.73689,0.53711,0.6146,0.15701,2.40139,1.95451,0.78056,0.0003368,0.0003368,0.0003368
170,4426.42,1.58273,0.71008,0.77106,0.86774,0.84574,0.8908,0.4574,1.50927,0.63211,0.75186,0.0003269,0.0003269,0.0003269
171,4452.37,1.62375,0.72492,0.79292,0.78255,0.69352,0.74504,0.21874,2.20142,0.99033,0.77024,0.000317,0.000317,0.000317
172,4478.13,1.57201,0.73526,0.79155,0.76259,0.52214,0.61796,0.14811,2.4795,1.6664,0.78226,0.0003071,0.0003071,0.0003071
173,4503.75,1.5804,0.71823,0.7903,0.76462,0.59849,0.68086,0.1857,2.43232,1.15351,0.77965,0.0002972,0.0002972,0.0002972
174,4529.76,1.56905,0.76068,0.77229,0.76145,0.638,0.7021,0.20531,2.29511,1.03486,0.774,0.0002873,0.0002873,0.0002873
175,4555.31,1.53922,0.73573,0.78619,0.81106,0.70898,0.77785,0.27367,2.0865,1.23304,0.76748,0.0002774,0.0002774,0.0002774
176,4580.85,1.59216,0.75277,0.79198,0.81674,0.65885,0.76097,0.24401,2.27608,0.9666,0.77232,0.0002675,0.0002675,0.0002675
177,4606.34,1.47716,0.63674,0.77536,0.84921,0.74061,0.83148,0.31566,1.97483,0.75225,0.76435,0.0002576,0.0002576,0.0002576
178,4632.46,1.53148,0.67064,0.78521,0.84291,0.7371,0.82974,0.33237,1.92135,0.8312,0.76288,0.0002477,0.0002477,0.0002477
179,4658.84,1.52107,0.6473,0.77473,0.78295,0.65757,0.74188,0.22694,2.34091,1.61085,0.77571,0.0002378,0.0002378,0.0002378
180,4686.69,1.51384,0.70899,0.77165,0.71112,0.52887,0.58834,0.12557,2.7122,1.31445,0.78989,0.0002279,0.0002279,0.0002279
181,4713.39,1.52579,0.67595,0.79516,0.84869,0.76321,0.83352,0.31696,2.00183,0.77466,0.76475,0.000218,0.000218,0.000218
182,4740.25,1.50877,0.64225,0.78499,0.81105,0.65391,0.74925,0.22837,2.29644,0.99861,0.7766,0.0002081,0.0002081,0.0002081
183,4767.56,1.56353,0.69366,0.78272,0.81639,0.6862,0.77065,0.26152,2.20231,0.98965,0.773,0.0001982,0.0001982,0.0001982
184,4795.69,1.50807,0.65856,0.7784,0.77907,0.6061,0.70286,0.21687,2.31154,1.5625,0.77665,0.0001883,0.0001883,0.0001883
185,4822.56,1.57355,0.72471,0.78547,0.68927,0.50257,0.59852,0.18522,2.31908,3.62866,0.779,0.0001784,0.0001784,0.0001784
