epoch,val_loss,val_loss_classifier,val_loss_box_reg,val_loss_objectness,val_loss_rpn_box_reg
1,0.43427939890721523,0.10831592190976537,0.18016605299615532,0.06671295685847418,0.07908446714282036
2,0.2660359672415967,0.07046936303718922,0.14352488196497665,0.033050713099436746,0.01899100913999414
3,0.3356277493272968,0.07263958889888514,0.16451088424532787,0.06811859226708702,0.03035868391599677
4,0.21917790077400284,0.052401334588808954,0.11610884274091196,0.03442893666001635,0.016238786784265567
5,0.24151542323103192,0.063469486063295,0.12445904564009894,0.03356243606759321,0.02002445546004477
6,0.22196799405228876,0.061925878770192316,0.10908720326191242,0.029113480838340356,0.021841431181843673
7,0.20945885636066214,0.05683424209304359,0.10625295795568633,0.030223912392836918,0.016147743919095316
8,0.37111105745948786,0.09007455357307688,0.16846055995433704,0.07530917428912373,0.0372667696429502
9,0.41250957566093965,0.07901661464938607,0.13431910008465478,0.16110052334982047,0.03807333757707832
10,0.3226420240083692,0.08235160652718959,0.12423918348386748,0.058234760862424836,0.05781647313488733
11,0.24410875212644662,0.08083305846357189,0.10425778497181354,0.03340691228081054,0.025610996410250664
12,0.2680080445192823,0.0919433113939445,0.10436088191943431,0.04599329407130359,0.02571055713459986
13,0.274032694317503,0.08012879554848742,0.10490581656404592,0.06079794907378494,0.028200133131184708
14,0.22526452662807744,0.08625827154460781,0.09664357643266884,0.027226738161791903,0.015135940489008886
15,0.27482934682330956,0.10073098227586769,0.11434765956407293,0.0388959966975888,0.02085470828578013
16,0.24910296736831922,0.08836515223470713,0.11135000725268224,0.03371734665963081,0.01567046122129904
17,0.25208646504191357,0.08934394520100787,0.11465526980544449,0.03325710855338962,0.014830141482071593
18,0.23110562425914194,0.08594475754583682,0.10479283633582089,0.026575921470760752,0.01379210890672349
19,0.24515977636227435,0.09192084951898716,0.11157579121923228,0.027620962966199314,0.014042172657855607
20,0.22897031684213856,0.08429795182032357,0.10565232386419532,0.02617467074321771,0.01284537041440196
21,0.22093431130286578,0.08102076593252462,0.10085109934005715,0.02641103074484325,0.01265141528544076
22,0.22656219770785832,0.0837702760376771,0.10410175110222003,0.025755846911374856,0.012934323656586331
23,0.2223345502343781,0.08359133532706546,0.10031584472557821,0.025634646902732348,0.012792723279002063
24,0.22366870411910936,0.08519840632018488,0.1018233365558703,0.023967319851689928,0.012679641391364259
25,0.2186627879572195,0.08424473295646182,0.0983521907564697,0.02409403660514076,0.011971827639147229
26,0.23259864310592993,0.09203317954200704,0.10434887356577663,0.024237070070289142,0.011979519927857118
27,0.2233496584626205,0.08797280826828006,0.10377456630588672,0.020448761782822532,0.011153522105631204
28,0.22141643638782407,0.08555843692204547,0.09825166044842212,0.02545173802848803,0.012154600988868454
29,0.21808066136425858,0.08601777647502311,0.10114484319651346,0.02015804333202199,0.010759998360700017
30,0.23271413034024654,0.09252934778374064,0.10929154990873205,0.01934268859582483,0.011550544051949036
31,0.22764413302375533,0.08886475549741657,0.10755632547747104,0.020224006175823987,0.010999045873043733
32,0.2209283773800136,0.08637743377459979,0.10333599223661313,0.020366813400076754,0.010848137968723926
33,0.2237336332322346,0.0859939000780754,0.1040139030836044,0.02272811141762233,0.010997718652932469
34,0.2193453655089038,0.0865957489474292,0.10237617814622887,0.0195219159134826,0.010851522501763126
35,0.22398648757504624,0.08722692763928426,0.10525207717074167,0.020822731671222578,0.010684751093797728
36,0.22709359883260272,0.08897400856468775,0.10578176131420726,0.02151056112926624,0.010827267824441468
37,0.22107868681238843,0.08766976147014306,0.10367830195079702,0.019015218208142375,0.01071540518330598
38,0.22477093495486236,0.08920120114381554,0.10584708405744045,0.019223331623292025,0.01049931813031435
39,0.2225238550945672,0.08698878205090829,0.10549876227154645,0.019247817439497064,0.010788493332615412
40,0.21950062320123367,0.08633701979191205,0.1035203076386397,0.01877353256867361,0.010869763202008303
41,0.2214209418012248,0.0867810208140018,0.10474093128508384,0.019139969366850383,0.01075902033528877
42,0.2264876351002903,0.08856454497970077,0.10618420862891806,0.021372184725563733,0.010366696766107728
43,0.22198816380942019,0.08778051802153708,0.10399305205279534,0.019424259506695723,0.010790334228392042
44,0.2247668710017124,0.08949972530923049,0.10535645214926212,0.019105637745094408,0.010805055798125376
45,0.22242145157214083,0.08606827485699788,0.10526837627275275,0.020757266580887616,0.010327533861502595
46,0.21909818508066323,0.08612784329180204,0.10436919037628611,0.0180119043557879,0.010589247056787167
47,0.22120600536736926,0.08744588262271222,0.10470267750938005,0.01861487708797832,0.010442568147298666
48,0.21792711100622225,0.08566519275944201,0.10517864862303121,0.016539826438070164,0.010543443185678862
49,0.21810345718083868,0.08594724470204802,0.1044692919341796,0.017170196533664514,0.010516724010946554
50,0.22089859939216627,0.08599347973492322,0.10385076947715305,0.020116860807420464,0.010937489372669557
